pageid,ns,title,index,coordinates,imagerepository,imageinfo,coordinates.1.lat,coordinates.1.lon,coordinates.1.primary,coordinates.1.bearing,query_lat,query_lon,radius
50210958,6,File:2016 Tour of Belgium (stage 4) (28375660725).jpg,55,"[{'lat': 50.761025, 'lon': 5.50748611, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/2016_Tour_of_Belgium_%28stage_4%29_%2828375660725%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2828375660725%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/2016_Tour_of_Belgium_%28stage_4%29_%2828375660725%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2828375660725%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/2016_Tour_of_Belgium_%28stage_4%29_%2828375660725%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2828375660725%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/e/e7/2016_Tour_of_Belgium_%28stage_4%29_%2828375660725%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(28375660725).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210958'}]",,,,,50.716847144862456,5.518089113176313,5000
60783296,6,File:20170709 028 waroux.jpg,56,"[{'lat': 50.68228, 'lon': 5.49308, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/20170709_028_waroux.jpg/320px-20170709_028_waroux.jpg', 'thumbwidth': 320, 'thumbheight': 213, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/20170709_028_waroux.jpg/480px-20170709_028_waroux.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/20170709_028_waroux.jpg/639px-20170709_028_waroux.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/7/7e/20170709_028_waroux.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:20170709_028_waroux.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=60783296'}]",,,,,50.716847144862456,5.518089113176313,5000
67809784,6,File:Portugal-tobefree-20160319-111741.jpg,57,"[{'lat': 50.69236389, 'lon': 5.51128056, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
67809794,6,File:Portugal-tobefree-20160319-111745.jpg,58,"[{'lat': 50.68443333, 'lon': 5.50111944, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
67809797,6,File:Portugal-tobefree-20160319-111756.jpg,59,"[{'lat': 50.68443333, 'lon': 5.50111944, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
67809801,6,File:Portugal-tobefree-20160319-111807.jpg,60,"[{'lat': 50.68443333, 'lon': 5.50111944, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
70389140,6,File:Ferme St Laurent.jpg,61,"[{'lat': 50.753601, 'lon': 5.540932, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Ferme_St_Laurent.jpg/320px-Ferme_St_Laurent.jpg', 'thumbwidth': 320, 'thumbheight': 213, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Ferme_St_Laurent.jpg/480px-Ferme_St_Laurent.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Ferme_St_Laurent.jpg/639px-Ferme_St_Laurent.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/8/88/Ferme_St_Laurent.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Ferme_St_Laurent.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=70389140'}]",,,,,50.716847144862456,5.518089113176313,5000
78383984,6,File:Paifve Château-Ferme Là-Bas.jpg,62,"[{'lat': 50.728028, 'lon': 5.524333, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
86000970,6,File:Tongeren Strikkelberg 38 - 166599 - onroerenderfgoed.jpg,63,"[{'lat': 50.7466453, 'lon': 5.48440274, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86000975,6,File:Tongeren Heurstraat 47 - 166602 - onroerenderfgoed.jpg,64,"[{'lat': 50.74726961, 'lon': 5.4834321, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86000977,6,File:Tongeren Heurstraat 85 - 166607 - onroerenderfgoed.jpg,65,"[{'lat': 50.74566705, 'lon': 5.48230239, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86022831,6,File:Sluizermolen - 331371 - onroerenderfgoed.jpg,66,"[{'lat': 50.76036635, 'lon': 5.52610659, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86022833,6,File:Sluizermolen - 331376 - onroerenderfgoed.jpg,67,"[{'lat': 50.76036635, 'lon': 5.52610659, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86073573,6,File:Tongeren Neremstraat 33 - 258873 - onroerenderfgoed.jpg,68,"[{'lat': 50.76115982, 'lon': 5.50782578, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86123654,6,File:Tongeren Achter de Kerk 5 - 173191 - onroerenderfgoed.jpg,69,"[{'lat': 50.75259833, 'lon': 5.49808997, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86123657,6,File:Tongeren Luikersteenweg 517-519 - 173204 - onroerenderfgoed.jpg,70,"[{'lat': 50.75163391, 'lon': 5.48714645, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86123658,6,File:Tongeren Venstraat zonder nummer - 173209 - onroerenderfgoed.jpg,71,"[{'lat': 50.75646122, 'lon': 5.49846395, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86123661,6,File:Tongeren Voortstraat 1 - 173211 - onroerenderfgoed.jpg,72,"[{'lat': 50.75012336, 'lon': 5.48681936, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86131400,6,File:Tongeren Achter de Kerk 4 - 258454 - onroerenderfgoed.jpg,73,"[{'lat': 50.75198849, 'lon': 5.49802447, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86131525,6,File:Tongeren Sint-Medardusstraat zonder nummer - 258740 - onroerenderfgoed.jpg,74,"[{'lat': 50.75235452, 'lon': 5.49755504, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86134379,6,File:Tongeren Kerkberg 16 - 258858 - onroerenderfgoed.jpg,75,"[{'lat': 50.74611033, 'lon': 5.48439692, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86134387,6,File:Tongeren Neremstraat 33 - 258872 - onroerenderfgoed.jpg,76,"[{'lat': 50.76115982, 'lon': 5.50782578, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86157302,6,File:Tongeren Sint-Medardusstraat 42 - 258738 - onroerenderfgoed.jpg,77,"[{'lat': 50.75245087, 'lon': 5.49719855, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86174678,6,File:Sluizermolen - 331368 - onroerenderfgoed.jpg,78,"[{'lat': 50.76036635, 'lon': 5.52610659, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86174681,6,File:Sluizermolen - 331370 - onroerenderfgoed.jpg,79,"[{'lat': 50.76036635, 'lon': 5.52610659, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86174683,6,File:Sluizermolen - 331375 - onroerenderfgoed.jpg,80,"[{'lat': 50.76036635, 'lon': 5.52610659, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86221945,6,File:Tongeren Voortstraat 8 - 173212 - onroerenderfgoed.jpg,81,"[{'lat': 50.75056363, 'lon': 5.48886746, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86267305,6,File:Tongeren Kerkberg 16 - 258857 - onroerenderfgoed.jpg,82,"[{'lat': 50.74611033, 'lon': 5.48439692, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86304283,6,File:Sluizermolen - 331374 - onroerenderfgoed.jpg,83,"[{'lat': 50.76036635, 'lon': 5.52610659, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86401807,6,File:Tongeren Vreren Droefstraat z.nr. ID37599 - 173193 - onroerenderfgoed.jpg,84,"[{'lat': 50.75174521, 'lon': 5.49222222, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86401808,6,File:Tongeren Luikersteenweg 539-541 - 173206 - onroerenderfgoed.jpg,85,"[{'lat': 50.74983408, 'lon': 5.48993354, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86608870,6,File:Tongeren Kerkberg 16 - 258856 - onroerenderfgoed.jpg,86,"[{'lat': 50.74611033, 'lon': 5.48439692, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86613172,6,File:Sluizermolen - 328508 - onroerenderfgoed.jpg,87,"[{'lat': 50.76036635, 'lon': 5.52610659, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86613174,6,File:Sluizermolen - 328515 - onroerenderfgoed.jpg,88,"[{'lat': 50.76036635, 'lon': 5.52610659, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86619704,6,File:Sluizermolen - 331373 - onroerenderfgoed.jpg,89,"[{'lat': 50.76036635, 'lon': 5.52610659, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86623424,6,File:Tongeren Heurstraat 9 - 166600 - onroerenderfgoed.jpg,90,"[{'lat': 50.7497536, 'lon': 5.48518898, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86623427,6,File:Tongeren Heurstraat 65 - 166605 - onroerenderfgoed.jpg,91,"[{'lat': 50.7461277, 'lon': 5.48271577, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86641864,6,File:Tongeren Luikersteenweg 555-557 - 173207 - onroerenderfgoed.jpg,92,"[{'lat': 50.74887517, 'lon': 5.49008405, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86683308,6,File:Tongeren Heurstraat 9 - 166601 - onroerenderfgoed.jpg,93,"[{'lat': 50.7497536, 'lon': 5.48518898, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86683310,6,File:Tongeren Heurstraat 65 - 166606 - onroerenderfgoed.jpg,94,"[{'lat': 50.7461277, 'lon': 5.48271577, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86685183,6,File:Tongeren Sint-Medardusstraat zonder nummer - 139773 - onroerenderfgoed.jpg,95,"[{'lat': 50.75238028, 'lon': 5.49751797, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86730355,6,File:Tongeren Kerkberg 16 - 258855 - onroerenderfgoed.jpg,96,"[{'lat': 50.74611033, 'lon': 5.48439692, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86750618,6,File:Sluizermolen - 331372 - onroerenderfgoed.jpg,97,"[{'lat': 50.76036635, 'lon': 5.52610659, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86750619,6,File:Sluizermolen - 331377 - onroerenderfgoed.jpg,98,"[{'lat': 50.76036635, 'lon': 5.52610659, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86841956,6,File:Tongeren Venweg 7 - 173210 - onroerenderfgoed.jpg,99,"[{'lat': 50.75620858, 'lon': 5.49947471, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86846064,6,File:Tongeren Vrerenstraat zonder nummer - 173190 - onroerenderfgoed.jpg,100,"[{'lat': 50.75472013, 'lon': 5.4944027, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86900577,6,File:Tongeren Sint-Medardustraat 42 - 258741 - onroerenderfgoed.jpg,101,"[{'lat': 50.75245087, 'lon': 5.49719855, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86900993,6,File:Sluizermolen - 331369 - onroerenderfgoed.jpg,102,"[{'lat': 50.76036635, 'lon': 5.52610659, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86941408,6,File:Tongeren Heurstraat 55 - 166603 - onroerenderfgoed.jpg,103,"[{'lat': 50.74689402, 'lon': 5.48286713, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
86941411,6,File:Tongeren Heurstraat 85 - 166608 - onroerenderfgoed.jpg,104,"[{'lat': 50.74566705, 'lon': 5.48230239, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
87001128,6,File:Tongeren Strikkelberg 38 - 166598 - onroerenderfgoed.jpg,105,"[{'lat': 50.7466453, 'lon': 5.48440274, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
87061642,6,File:Tongeren Venstraat 70 - 173208 - onroerenderfgoed.jpg,106,"[{'lat': 50.75922792, 'lon': 5.50291179, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
87105678,6,File:Sluizermolen - 328512 - onroerenderfgoed.jpg,107,"[{'lat': 50.76036635, 'lon': 5.52610659, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
87141144,6,File:Tongeren Allemandstraat 2 - 173192 - onroerenderfgoed.jpg,108,"[{'lat': 50.75377725, 'lon': 5.49615979, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
87141153,6,File:Tongeren Luikersteenweg 525 - 173205 - onroerenderfgoed.jpg,109,"[{'lat': 50.75127005, 'lon': 5.48797905, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
87157339,6,File:Tongeren Sint-Medardusstraat 42 en kerk - 258737 - onroerenderfgoed.jpg,110,"[{'lat': 50.75235452, 'lon': 5.49755504, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
87159479,6,File:Tongeren Heurstraat 55 - 166604 - onroerenderfgoed.jpg,111,"[{'lat': 50.74689402, 'lon': 5.48286713, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
87206065,6,File:Tongeren Sluizermolenweg 19 - 172720 - onroerenderfgoed.jpg,112,"[{'lat': 50.76036635, 'lon': 5.52610659, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
87245331,6,File:Sluizermolen - 328504 - onroerenderfgoed.jpg,113,"[{'lat': 50.76036635, 'lon': 5.52610659, 'primary': False}]",,,,,,,50.716847144862456,5.518089113176313,5000
101650881,6,File:ISS043-E-143111 - View of Earth.jpg,114,"[{'lat': 50.7, 'lon': 5.5, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
101650884,6,File:ISS043-E-143112 - View of Earth.jpg,115,"[{'lat': 50.7, 'lon': 5.5, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
101650886,6,File:ISS043-E-143113 - View of Earth.jpg,116,"[{'lat': 50.7, 'lon': 5.5, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
102201263,6,File:ISS047-E-65470 - View of Earth.jpg,117,"[{'lat': 50.7, 'lon': 5.5, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
110747899,6,File:Slins Monument aux Morts.jpg,118,"[{'lat': 50.727778, 'lon': 5.563333, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
111294883,6,File:ISS022-E-42847 - View of Earth.jpg,119,"[{'lat': 50.7, 'lon': 5.5, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
111295579,6,File:ISS022-E-44613 - View of Earth.jpg,120,"[{'lat': 50.7, 'lon': 5.5, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
111310458,6,File:ISS022-E-54197 - View of Earth.jpg,121,"[{'lat': 50.7, 'lon': 5.5, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
111952879,6,File:ISS030-E-208851 - View of Earth.jpg,122,"[{'lat': 50.7, 'lon': 5.5, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
111994130,6,File:ISS030-E-281156 - View of Earth.jpg,123,"[{'lat': 50.7, 'lon': 5.5, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
117844762,6,File:Chateau d Othee Awans 01.jpg,124,"[{'lat': 50.71406, 'lon': 5.46906, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Chateau_d_Othee_Awans_01.jpg/320px-Chateau_d_Othee_Awans_01.jpg', 'thumbwidth': 320, 'thumbheight': 228, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Chateau_d_Othee_Awans_01.jpg/480px-Chateau_d_Othee_Awans_01.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Chateau_d_Othee_Awans_01.jpg/640px-Chateau_d_Othee_Awans_01.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/8/81/Chateau_d_Othee_Awans_01.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Chateau_d_Othee_Awans_01.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=117844762'}]",,,,,50.716847144862456,5.518089113176313,5000
117844763,6,File:Chateau d Othee Awans 02.jpg,125,"[{'lat': 50.71406, 'lon': 5.46906, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Chateau_d_Othee_Awans_02.jpg/320px-Chateau_d_Othee_Awans_02.jpg', 'thumbwidth': 320, 'thumbheight': 241, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Chateau_d_Othee_Awans_02.jpg/480px-Chateau_d_Othee_Awans_02.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Chateau_d_Othee_Awans_02.jpg/639px-Chateau_d_Othee_Awans_02.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/e/e8/Chateau_d_Othee_Awans_02.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Chateau_d_Othee_Awans_02.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=117844763'}]",,,,,50.716847144862456,5.518089113176313,5000
117845116,6,File:Ferme de Malaxhe Juprelle 02.jpg,126,"[{'lat': 50.70806, 'lon': 5.51403, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Ferme_de_Malaxhe_Juprelle_02.jpg/320px-Ferme_de_Malaxhe_Juprelle_02.jpg', 'thumbwidth': 320, 'thumbheight': 213, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Ferme_de_Malaxhe_Juprelle_02.jpg/480px-Ferme_de_Malaxhe_Juprelle_02.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Ferme_de_Malaxhe_Juprelle_02.jpg/639px-Ferme_de_Malaxhe_Juprelle_02.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/b/b0/Ferme_de_Malaxhe_Juprelle_02.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Ferme_de_Malaxhe_Juprelle_02.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=117845116'}]",,,,,50.716847144862456,5.518089113176313,5000
117845117,6,File:Ferme de Malaxhe Juprelle 01.jpg,127,"[{'lat': 50.70806, 'lon': 5.51403, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Ferme_de_Malaxhe_Juprelle_01.jpg/320px-Ferme_de_Malaxhe_Juprelle_01.jpg', 'thumbwidth': 320, 'thumbheight': 248, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Ferme_de_Malaxhe_Juprelle_01.jpg/480px-Ferme_de_Malaxhe_Juprelle_01.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Ferme_de_Malaxhe_Juprelle_01.jpg/640px-Ferme_de_Malaxhe_Juprelle_01.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Ferme_de_Malaxhe_Juprelle_01.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Ferme_de_Malaxhe_Juprelle_01.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=117845117'}]",,,,,50.716847144862456,5.518089113176313,5000
117846125,6,File:Chateau de Villers Saint-Simeon Juprelle.jpg,128,"[{'lat': 50.70883, 'lon': 5.54374, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Chateau_de_Villers_Saint-Simeon_Juprelle.jpg/320px-Chateau_de_Villers_Saint-Simeon_Juprelle.jpg', 'thumbwidth': 320, 'thumbheight': 226, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Chateau_de_Villers_Saint-Simeon_Juprelle.jpg/480px-Chateau_de_Villers_Saint-Simeon_Juprelle.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Chateau_de_Villers_Saint-Simeon_Juprelle.jpg/640px-Chateau_de_Villers_Saint-Simeon_Juprelle.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/4/47/Chateau_de_Villers_Saint-Simeon_Juprelle.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Chateau_de_Villers_Saint-Simeon_Juprelle.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=117846125'}]",,,,,50.716847144862456,5.518089113176313,5000
118277627,6,File:Chateau de Voroux Juprelle.jpg,129,"[{'lat': 50.68833, 'lon': 5.55621, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Chateau_de_Voroux_Juprelle.jpg/320px-Chateau_de_Voroux_Juprelle.jpg', 'thumbwidth': 320, 'thumbheight': 222, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Chateau_de_Voroux_Juprelle.jpg/480px-Chateau_de_Voroux_Juprelle.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Chateau_de_Voroux_Juprelle.jpg/640px-Chateau_de_Voroux_Juprelle.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/f/fe/Chateau_de_Voroux_Juprelle.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Chateau_de_Voroux_Juprelle.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=118277627'}]",,,,,50.716847144862456,5.518089113176313,5000
119445420,6,File:ISS036-E-17696 - View of France.jpg,130,,,,49.0,3.3,False,220.0,50.716847144862456,5.518089113176313,5000
122073010,6,File:ISS066-E-118528 - View of Earth.jpg,131,"[{'lat': 50.7, 'lon': 5.5, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
122073016,6,File:ISS066-E-118529 - View of Earth.jpg,132,"[{'lat': 50.7, 'lon': 5.5, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
123883738,6,File:Ancienne carriere souterraine Glons Bassenge 01.jpg,133,"[{'lat': 50.73422, 'lon': 5.54159, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Ancienne_carriere_souterraine_Glons_Bassenge_01.jpg/320px-Ancienne_carriere_souterraine_Glons_Bassenge_01.jpg', 'thumbwidth': 320, 'thumbheight': 236, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Ancienne_carriere_souterraine_Glons_Bassenge_01.jpg/480px-Ancienne_carriere_souterraine_Glons_Bassenge_01.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Ancienne_carriere_souterraine_Glons_Bassenge_01.jpg/640px-Ancienne_carriere_souterraine_Glons_Bassenge_01.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/5/58/Ancienne_carriere_souterraine_Glons_Bassenge_01.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Ancienne_carriere_souterraine_Glons_Bassenge_01.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=123883738'}]",,,,,50.716847144862456,5.518089113176313,5000
123883739,6,File:Ancienne carriere souterraine Glons Bassenge 02.jpg,134,"[{'lat': 50.73422, 'lon': 5.54159, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Ancienne_carriere_souterraine_Glons_Bassenge_02.jpg/320px-Ancienne_carriere_souterraine_Glons_Bassenge_02.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Ancienne_carriere_souterraine_Glons_Bassenge_02.jpg/480px-Ancienne_carriere_souterraine_Glons_Bassenge_02.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Ancienne_carriere_souterraine_Glons_Bassenge_02.jpg/640px-Ancienne_carriere_souterraine_Glons_Bassenge_02.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/4/48/Ancienne_carriere_souterraine_Glons_Bassenge_02.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Ancienne_carriere_souterraine_Glons_Bassenge_02.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=123883739'}]",,,,,50.716847144862456,5.518089113176313,5000
128897298,6,File:Machiroux strawberry plants 2.jpg,135,"[{'lat': 50.7, 'lon': 5.569722, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
128897299,6,File:Announcement for Machiroux strawberry plants.jpg,136,"[{'lat': 50.6975, 'lon': 5.569722, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Announcement_for_Machiroux_strawberry_plants.jpg/320px-Announcement_for_Machiroux_strawberry_plants.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Announcement_for_Machiroux_strawberry_plants.jpg/480px-Announcement_for_Machiroux_strawberry_plants.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Announcement_for_Machiroux_strawberry_plants.jpg/640px-Announcement_for_Machiroux_strawberry_plants.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/1/14/Announcement_for_Machiroux_strawberry_plants.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Announcement_for_Machiroux_strawberry_plants.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=128897299'}]",,,,,50.716847144862456,5.518089113176313,5000
128897300,6,File:Machiroux strawberry plants.jpg,137,"[{'lat': 50.6975, 'lon': 5.57, 'primary': True}]",,,,,,,50.716847144862456,5.518089113176313,5000
