pageid,ns,title,index,coordinates,imagerepository,imageinfo,query_lat,query_lon,radius
28182818,6,File:37432-Parochiekerk Sint-Martinus.jpg,46,"[{'lat': 50.7904, 'lon': 5.49333, 'primary': False}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/37432-Parochiekerk_Sint-Martinus.jpg/320px-37432-Parochiekerk_Sint-Martinus.jpg', 'thumbwidth': 320, 'thumbheight': 213, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/37432-Parochiekerk_Sint-Martinus.jpg/480px-37432-Parochiekerk_Sint-Martinus.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/37432-Parochiekerk_Sint-Martinus.jpg/639px-37432-Parochiekerk_Sint-Martinus.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c9/37432-Parochiekerk_Sint-Martinus.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:37432-Parochiekerk_Sint-Martinus.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=28182818'}]",50.780411024272375,5.518021278359958,5000
28182819,6,File:37432-Parochiekerk Sint-Martinus (2).jpg,47,"[{'lat': 50.7904, 'lon': 5.49333, 'primary': False}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/37432-Parochiekerk_Sint-Martinus_%282%29.jpg/320px-37432-Parochiekerk_Sint-Martinus_%282%29.jpg', 'thumbwidth': 320, 'thumbheight': 213, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/37432-Parochiekerk_Sint-Martinus_%282%29.jpg/480px-37432-Parochiekerk_Sint-Martinus_%282%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/37432-Parochiekerk_Sint-Martinus_%282%29.jpg/639px-37432-Parochiekerk_Sint-Martinus_%282%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/4/4e/37432-Parochiekerk_Sint-Martinus_%282%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:37432-Parochiekerk_Sint-Martinus_(2).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=28182819'}]",50.780411024272375,5.518021278359958,5000
33603943,6,File:Rust Knight (8483029696).jpg,48,"[{'lat': 50.778957, 'lon': 5.47039, 'primary': True}]",,,50.780411024272375,5.518021278359958,5000
33603946,6,File:Rust Art (8478476611).jpg,49,"[{'lat': 50.778957, 'lon': 5.47039, 'primary': True}]",,,50.780411024272375,5.518021278359958,5000
37131116,6,File:5158. - panoramio.jpg,50,"[{'lat': 50.784315, 'lon': 5.473552, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/5158._-_panoramio.jpg/320px-5158._-_panoramio.jpg', 'thumbwidth': 320, 'thumbheight': 256, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/5158._-_panoramio.jpg/480px-5158._-_panoramio.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/5158._-_panoramio.jpg/640px-5158._-_panoramio.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/6/60/5158._-_panoramio.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:5158._-_panoramio.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=37131116'}]",50.780411024272375,5.518021278359958,5000
40976731,6,"File:Tongeren - Ronde van Limburg, 14 juni 2015 (A01).JPG",51,"[{'lat': 50.78312806, 'lon': 5.47022972, 'primary': True}]",,,50.780411024272375,5.518021278359958,5000
40976748,6,"File:Tongeren - Ronde van Limburg, 14 juni 2015 (A02).JPG",52,"[{'lat': 50.78311972, 'lon': 5.47023972, 'primary': True}]",,,50.780411024272375,5.518021278359958,5000
40976766,6,"File:Tongeren - Ronde van Limburg, 14 juni 2015 (A03).JPG",53,"[{'lat': 50.78300139, 'lon': 5.46980139, 'primary': True}]",,,50.780411024272375,5.518021278359958,5000
46900746,6,File:Tongeren Brouwhuis.jpg,54,"[{'lat': 50.77867, 'lon': 5.4693, 'primary': False}]",,,50.780411024272375,5.518021278359958,5000
50210925,6,File:2016 Tour of Belgium (stage 4) (28375671815).jpg,55,"[{'lat': 50.76122778, 'lon': 5.50749167, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2016_Tour_of_Belgium_%28stage_4%29_%2828375671815%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2828375671815%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2016_Tour_of_Belgium_%28stage_4%29_%2828375671815%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2828375671815%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/2016_Tour_of_Belgium_%28stage_4%29_%2828375671815%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2828375671815%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/1/12/2016_Tour_of_Belgium_%28stage_4%29_%2828375671815%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(28375671815).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210925'}]",50.780411024272375,5.518021278359958,5000
50210926,6,File:2016 Tour of Belgium (stage 4) (28342145426).jpg,56,"[{'lat': 50.76122778, 'lon': 5.50751944, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/2016_Tour_of_Belgium_%28stage_4%29_%2828342145426%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2828342145426%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/2016_Tour_of_Belgium_%28stage_4%29_%2828342145426%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2828342145426%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/2016_Tour_of_Belgium_%28stage_4%29_%2828342145426%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2828342145426%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/b/b8/2016_Tour_of_Belgium_%28stage_4%29_%2828342145426%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(28342145426).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210926'}]",50.780411024272375,5.518021278359958,5000
50210927,6,File:2016 Tour of Belgium (stage 4) (28375680385).jpg,57,"[{'lat': 50.761025, 'lon': 5.50748611, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/2016_Tour_of_Belgium_%28stage_4%29_%2828375680385%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2828375680385%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/2016_Tour_of_Belgium_%28stage_4%29_%2828375680385%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2828375680385%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/2016_Tour_of_Belgium_%28stage_4%29_%2828375680385%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2828375680385%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/d/d7/2016_Tour_of_Belgium_%28stage_4%29_%2828375680385%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(28375680385).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210927'}]",50.780411024272375,5.518021278359958,5000
50210929,6,File:2016 Tour of Belgium (stage 4) (27759802313).jpg,58,"[{'lat': 50.76122778, 'lon': 5.50751944, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/2016_Tour_of_Belgium_%28stage_4%29_%2827759802313%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2827759802313%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/2016_Tour_of_Belgium_%28stage_4%29_%2827759802313%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2827759802313%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/2016_Tour_of_Belgium_%28stage_4%29_%2827759802313%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2827759802313%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c7/2016_Tour_of_Belgium_%28stage_4%29_%2827759802313%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(27759802313).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210929'}]",50.780411024272375,5.518021278359958,5000
50210933,6,File:2016 Tour of Belgium (stage 4) (28271794132).jpg,59,"[{'lat': 50.76122222, 'lon': 5.50755278, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/2016_Tour_of_Belgium_%28stage_4%29_%2828271794132%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2828271794132%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/2016_Tour_of_Belgium_%28stage_4%29_%2828271794132%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2828271794132%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/2016_Tour_of_Belgium_%28stage_4%29_%2828271794132%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2828271794132%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/b/bf/2016_Tour_of_Belgium_%28stage_4%29_%2828271794132%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(28271794132).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210933'}]",50.780411024272375,5.518021278359958,5000
50210934,6,File:2016 Tour of Belgium (stage 4) (27758921194).jpg,60,"[{'lat': 50.76122778, 'lon': 5.50751944, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/2016_Tour_of_Belgium_%28stage_4%29_%2827758921194%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2827758921194%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/2016_Tour_of_Belgium_%28stage_4%29_%2827758921194%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2827758921194%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/2016_Tour_of_Belgium_%28stage_4%29_%2827758921194%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2827758921194%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c9/2016_Tour_of_Belgium_%28stage_4%29_%2827758921194%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(27758921194).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210934'}]",50.780411024272375,5.518021278359958,5000
50210939,6,File:2016 Tour of Belgium (stage 4) (28271795902).jpg,61,"[{'lat': 50.76122778, 'lon': 5.50749167, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/2016_Tour_of_Belgium_%28stage_4%29_%2828271795902%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2828271795902%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/2016_Tour_of_Belgium_%28stage_4%29_%2828271795902%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2828271795902%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/2016_Tour_of_Belgium_%28stage_4%29_%2828271795902%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2828271795902%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/f/fb/2016_Tour_of_Belgium_%28stage_4%29_%2828271795902%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(28271795902).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210939'}]",50.780411024272375,5.518021278359958,5000
50210943,6,File:2016 Tour of Belgium (stage 4) (27758918074).jpg,62,"[{'lat': 50.76122222, 'lon': 5.50755278, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/2016_Tour_of_Belgium_%28stage_4%29_%2827758918074%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2827758918074%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/2016_Tour_of_Belgium_%28stage_4%29_%2827758918074%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2827758918074%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/2016_Tour_of_Belgium_%28stage_4%29_%2827758918074%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2827758918074%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/b/b0/2016_Tour_of_Belgium_%28stage_4%29_%2827758918074%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(27758918074).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210943'}]",50.780411024272375,5.518021278359958,5000
50210945,6,File:2016 Tour of Belgium (stage 4) (27759799453).jpg,63,"[{'lat': 50.76126111, 'lon': 5.50735833, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/2016_Tour_of_Belgium_%28stage_4%29_%2827759799453%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2827759799453%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/2016_Tour_of_Belgium_%28stage_4%29_%2827759799453%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2827759799453%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/2016_Tour_of_Belgium_%28stage_4%29_%2827759799453%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2827759799453%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/2/2b/2016_Tour_of_Belgium_%28stage_4%29_%2827759799453%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(27759799453).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210945'}]",50.780411024272375,5.518021278359958,5000
50210947,6,File:2016 Tour of Belgium (stage 4) (27759797923).jpg,64,"[{'lat': 50.761025, 'lon': 5.50748611, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/2016_Tour_of_Belgium_%28stage_4%29_%2827759797923%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2827759797923%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/2016_Tour_of_Belgium_%28stage_4%29_%2827759797923%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2827759797923%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/2016_Tour_of_Belgium_%28stage_4%29_%2827759797923%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2827759797923%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/8/8b/2016_Tour_of_Belgium_%28stage_4%29_%2827759797923%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(27759797923).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210947'}]",50.780411024272375,5.518021278359958,5000
50210948,6,File:2016 Tour of Belgium (stage 4) (28092928480).jpg,65,"[{'lat': 50.76092778, 'lon': 5.50746389, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/2016_Tour_of_Belgium_%28stage_4%29_%2828092928480%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2828092928480%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/2016_Tour_of_Belgium_%28stage_4%29_%2828092928480%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2828092928480%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/2016_Tour_of_Belgium_%28stage_4%29_%2828092928480%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2828092928480%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/3/3a/2016_Tour_of_Belgium_%28stage_4%29_%2828092928480%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(28092928480).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210948'}]",50.780411024272375,5.518021278359958,5000
50210950,6,File:2016 Tour of Belgium (stage 4) (28342139006).jpg,66,"[{'lat': 50.76126111, 'lon': 5.50735833, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/2016_Tour_of_Belgium_%28stage_4%29_%2828342139006%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2828342139006%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/2016_Tour_of_Belgium_%28stage_4%29_%2828342139006%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2828342139006%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/2016_Tour_of_Belgium_%28stage_4%29_%2828342139006%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2828342139006%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/7/74/2016_Tour_of_Belgium_%28stage_4%29_%2828342139006%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(28342139006).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210950'}]",50.780411024272375,5.518021278359958,5000
50210952,6,File:2016 Tour of Belgium (stage 4) (28271788652).jpg,67,"[{'lat': 50.76099722, 'lon': 5.50743889, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/2016_Tour_of_Belgium_%28stage_4%29_%2828271788652%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2828271788652%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/2016_Tour_of_Belgium_%28stage_4%29_%2828271788652%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2828271788652%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/2016_Tour_of_Belgium_%28stage_4%29_%2828271788652%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2828271788652%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/b/ba/2016_Tour_of_Belgium_%28stage_4%29_%2828271788652%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(28271788652).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210952'}]",50.780411024272375,5.518021278359958,5000
50210953,6,File:2016 Tour of Belgium (stage 4) (27758915654).jpg,68,"[{'lat': 50.761025, 'lon': 5.50748611, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/2016_Tour_of_Belgium_%28stage_4%29_%2827758915654%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2827758915654%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/2016_Tour_of_Belgium_%28stage_4%29_%2827758915654%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2827758915654%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/2016_Tour_of_Belgium_%28stage_4%29_%2827758915654%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2827758915654%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/0/07/2016_Tour_of_Belgium_%28stage_4%29_%2827758915654%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(27758915654).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210953'}]",50.780411024272375,5.518021278359958,5000
50210956,6,File:2016 Tour of Belgium (stage 4) (28271799402).jpg,69,"[{'lat': 50.76122778, 'lon': 5.50751944, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/2016_Tour_of_Belgium_%28stage_4%29_%2828271799402%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2828271799402%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/2016_Tour_of_Belgium_%28stage_4%29_%2828271799402%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2828271799402%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/2016_Tour_of_Belgium_%28stage_4%29_%2828271799402%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2828271799402%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/c/c4/2016_Tour_of_Belgium_%28stage_4%29_%2828271799402%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(28271799402).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210956'}]",50.780411024272375,5.518021278359958,5000
50210958,6,File:2016 Tour of Belgium (stage 4) (28375660725).jpg,70,"[{'lat': 50.761025, 'lon': 5.50748611, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/2016_Tour_of_Belgium_%28stage_4%29_%2828375660725%29.jpg/320px-2016_Tour_of_Belgium_%28stage_4%29_%2828375660725%29.jpg', 'thumbwidth': 320, 'thumbheight': 240, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/2016_Tour_of_Belgium_%28stage_4%29_%2828375660725%29.jpg/480px-2016_Tour_of_Belgium_%28stage_4%29_%2828375660725%29.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/e7/2016_Tour_of_Belgium_%28stage_4%29_%2828375660725%29.jpg/640px-2016_Tour_of_Belgium_%28stage_4%29_%2828375660725%29.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/e/e7/2016_Tour_of_Belgium_%28stage_4%29_%2828375660725%29.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:2016_Tour_of_Belgium_(stage_4)_(28375660725).jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=50210958'}]",50.780411024272375,5.518021278359958,5000
56566469,6,File:Genoelselderen - panoramio.jpg,71,"[{'lat': 50.804769, 'lon': 5.538719, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Genoelselderen_-_panoramio.jpg/320px-Genoelselderen_-_panoramio.jpg', 'thumbwidth': 320, 'thumbheight': 425, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Genoelselderen_-_panoramio.jpg/480px-Genoelselderen_-_panoramio.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Genoelselderen_-_panoramio.jpg/640px-Genoelselderen_-_panoramio.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/3/37/Genoelselderen_-_panoramio.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Genoelselderen_-_panoramio.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=56566469'}]",50.780411024272375,5.518021278359958,5000
56566479,6,File:Holle wandelweg Genoelselderen - panoramio.jpg,72,"[{'lat': 50.805067, 'lon': 5.541186, 'primary': True}]",,,50.780411024272375,5.518021278359958,5000
56566485,6,File:Wijnkasteel Genoelselderen - panoramio (1).jpg,73,"[{'lat': 50.804687, 'lon': 5.537871, 'primary': True}]",,,50.780411024272375,5.518021278359958,5000
56566491,6,File:Membruggen - panoramio (1).jpg,74,"[{'lat': 50.810498, 'lon': 5.527415, 'primary': True}]",,,50.780411024272375,5.518021278359958,5000
56566515,6,File:Wijnkasteel Genoelselderen - panoramio (2).jpg,75,"[{'lat': 50.805196, 'lon': 5.538343, 'primary': True}]",,,50.780411024272375,5.518021278359958,5000
70389140,6,File:Ferme St Laurent.jpg,76,"[{'lat': 50.753601, 'lon': 5.540932, 'primary': True}]",local,"[{'thumburl': 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Ferme_St_Laurent.jpg/320px-Ferme_St_Laurent.jpg', 'thumbwidth': 320, 'thumbheight': 213, 'responsiveUrls': {'1.5': 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Ferme_St_Laurent.jpg/480px-Ferme_St_Laurent.jpg', '2': 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Ferme_St_Laurent.jpg/639px-Ferme_St_Laurent.jpg'}, 'url': 'https://upload.wikimedia.org/wikipedia/commons/8/88/Ferme_St_Laurent.jpg', 'descriptionurl': 'https://commons.wikimedia.org/wiki/File:Ferme_St_Laurent.jpg', 'descriptionshorturl': 'https://commons.wikimedia.org/w/index.php?curid=70389140'}]",50.780411024272375,5.518021278359958,5000
72372265,6,File:Tongeren gate.jpg,77,"[{'lat': 50.779167, 'lon': 5.471667, 'primary': False}]",,,50.780411024272375,5.518021278359958,5000
74244045,6,File:Millen Tolhuis.jpg,78,"[{'lat': 50.79299, 'lon': 5.55977, 'primary': True}]",,,50.780411024272375,5.518021278359958,5000
74244349,6,File:Millen Toem.jpg,79,"[{'lat': 50.7868, 'lon': 5.5623, 'primary': True}]",,,50.780411024272375,5.518021278359958,5000
