image_path,predicted_score
data/processed/wikimedia_commons/images/FR/ns6/28865/File:Vélodrome de Saint-Quentin-en-Yvelines 2013 01.jpeg,1.9628952
"data/processed/wikimedia_commons/images/HU/ns6/265/File:Budafok kocsiszín, 7-13 vágányok, 2018 Albertfalva.jpeg",1.951668
data/processed/wikimedia_commons/images/ES/ns6/2292/File:UfM conference in Barcelona - 2015 - 03.jpeg,1.9646041
data/processed/wikimedia_commons/images/FI/ns6/173/File:Helsingintie51a.jpeg,1.9837132
data/processed/wikimedia_commons/images/FR/ns6/32208/File:Villejuif 2022 - avenue de l'épi d'or 11.jpeg,1.9452007
data/processed/wikimedia_commons/images/UK/ns6/1766/File:Yard off Vulcan Street - geograph.org.uk - 2151237.jpeg,1.9763079
data/processed/wikimedia_commons/images/NL/ns6/1012/File:GVB 9G 790 (Amsterdam tram) at Rembrandtplein on route 14.jpeg,1.8607005
"data/processed/wikimedia_commons/images/NL/ns6/2750/File:TanGo petrol station, Oude Pekela (2018) 05.jpeg",1.9096081
data/processed/wikimedia_commons/images/UK/ns6/700/File:Petrol station and M^S outlet - geograph.org.uk - 2602328.jpeg,1.8917043
data/processed/wikimedia_commons/images/FR/ns6/20125/File:FIL 2016 - Championnat national des bagadoù - première catégorie - 031.jpeg,1.9762514
"data/processed/wikimedia_commons/images/BE/ns6/253/File:Harelbeke - E3 Harelbeke, 27 maart 2015 (B113).jpeg",1.9679122
data/processed/wikimedia_commons/images/AT/ns6/898/File:Schulzentrum Bendagasse 03.jpeg,1.9989398
data/processed/wikimedia_commons/images/DE/ns6/374/File:Salzburg - Hauptbahnhof (11628807334).jpeg,1.7726057
"data/processed/wikimedia_commons/images/FR/ns6/37002/File:Citaro ""Résalys"", Gare de Saint-Germain-en-Laye (2022).jpeg",1.98653
data/processed/wikimedia_commons/images/DE/ns6/6062/File:Halle Landesamt für Umweltschutz (3).jpeg,1.9954486
data/processed/wikimedia_commons/images/PL/ns6/2559/File:Galeria metropolia 2022.jpeg,1.9616177
data/processed/wikimedia_commons/images/DE/ns6/2172/File:2024-04-03 Basketball Albert Schweitzer Turnier Egypt - China - Sven - 1D X MK II - 0290 - AK8I9074.jpeg,1.953007
data/processed/wikimedia_commons/images/IT/ns6/683/File:Autogrill Casilina Est 卡西里納服務區 - panoramio - lienyuan lee.jpeg,1.8771869
data/processed/wikimedia_commons/images/FR/ns6/32332/File:Panneau Gare Luxembourg - Paris V (FR75) - 2022-05-27 - 2.jpeg,1.9302619
data/processed/wikimedia_commons/images/FR/ns6/2908/File:Maubourguet - 2017-09-02 - IMG 0770.jpeg,1.9302425
data/processed/wikimedia_commons/images/LV/ns6/268/File:Kalnciema iela - panoramio (2).jpeg,1.8342487
"data/processed/wikimedia_commons/images/HU/ns6/332/File:Szőlőkert Straße 19, Firmenwagen, 2021 Kaszásdűlő.jpeg",1.951967
data/processed/wikimedia_commons/images/FR/ns6/27610/File:Brumath station service intermarché avenue de strasbourg.jpeg,1.9120454
data/processed/wikimedia_commons/images/FR/ns6/26607/File:Eurotram quittant UPC CTS.jpeg,1.9026995
data/processed/wikimedia_commons/images/FR/ns6/10264/File:Voie perpendicuaire à la rue des cuirassiers (Lyon) - travaux.jpeg,1.989284
data/processed/wikimedia_commons/images/CH/ns6/392/File:Bahnhof Worblaufen.jpeg,1.9304042
data/processed/wikimedia_commons/images/SE/ns6/1130/File:Förseglet 1 Hus 5 Västerås 21420000015652.jpeg,1.9390287
data/processed/wikimedia_commons/images/PL/ns6/2227/File:Rynek w Czerwionce 06.jpeg,1.9736872
data/processed/wikimedia_commons/images/DE/ns6/5859/File:HEWI Verwaltungssitz.jpeg,1.9602563
data/processed/wikimedia_commons/images/DE/ns6/2180/File:Friesenheim Sternstr BASF.jpeg,1.9956881
data/processed/wikimedia_commons/images/FR/ns6/17520/File:Prenois Protos 2L 2007-1.jpeg,1.8517133
data/processed/wikimedia_commons/images/UK/ns6/1115/File:New Street Station - geograph.org.uk - 2726706.jpeg,1.9378319
data/processed/wikimedia_commons/images/PL/ns6/1954/File:Konferencja Wikimedia Polska 2023 Olsztyn program 05.jpeg,1.8046799
data/processed/wikimedia_commons/images/FR/ns6/27915/File:Avenue Manin - Antony (FR92) - 2023-08-05 - 2.jpeg,1.9807677
data/processed/wikimedia_commons/images/DE/ns6/4398/File:Tram in Chemnitz CVAG 03.jpeg,1.9644623
data/processed/wikimedia_commons/images/FR/ns6/38060/File:Z50000 44 H IDFm.jpeg,1.9951614
"data/processed/wikimedia_commons/images/DE/ns6/3179/File:Kia ProCeed, IAA 2017, Frankfurt (1Y7A3311).jpeg",1.9971385
"data/processed/wikimedia_commons/images/UK/ns6/590/File:Central Depot, Harrow - geograph.org.uk - 2262025.jpeg",1.9645932
"data/processed/wikimedia_commons/images/PL/ns6/1257/File:05-12-2018 plac budowy Varso, 9.jpeg",1.946106
"data/processed/wikimedia_commons/images/LV/ns6/88/File:Kalni, Nīgrandes pagasts, LV-3898, Latvia - panoramio.jpeg",1.9853629
"data/processed/wikimedia_commons/images/DE/ns6/7709/File:Langenhorn, Hamburg, Germany - panoramio (18).jpeg",1.9696074
"data/processed/wikimedia_commons/images/DE/ns6/6391/File:Bushaltestelle Bahnhof, 1, Seesen, Landkreis Goslar.jpeg",1.9788675
data/processed/wikimedia_commons/images/PL/ns6/1253/File:Wolf2DSC 0805.jpeg,1.773267
data/processed/wikimedia_commons/images/DE/ns6/2877/File:Hessische Zentrale für Datenverarbeitung in Wiesbaden (2).jpeg,1.9835086
"data/processed/wikimedia_commons/images/DE/ns6/1046/File:CTBR - Fluo Grand Est, Irizar i4 (2) Baggersee.jpeg",1.7738659
data/processed/wikimedia_commons/images/DK/ns6/258/File:S-trains in and not in service at Dybbølsbro Station.jpeg,1.9187706
data/processed/wikimedia_commons/images/FR/ns6/34323/File:Gare Nogent Marne - Nogent-sur-Marne (FR94) - 2022-09-22 - 3.jpeg,1.7365859
"data/processed/wikimedia_commons/images/DE/ns6/1293/File:Mercedes-Benz 300 SLR Coupé, (Uhlenhaut Coupé) (51566311415).jpeg",1.7705247
data/processed/wikimedia_commons/images/FR/ns6/7956/File:A49 panneaux sortie 8 aire de Royans-Vercors.jpeg,1.9798784
"data/processed/wikimedia_commons/images/IE/ns6/156/File:Saint Lelia's Church, Killeely Road.jpeg",1.9469931
data/processed/wikimedia_commons/images/FR/ns6/34142/File:Boulevard Périphérique vu depuis Boulevard Auteuil - Paris XVI (FR75) - 2021-08-11 - 1.jpeg,1.9500562
data/processed/wikimedia_commons/images/CZ/ns6/1879/File:Prague - parking.jpeg,1.7080394
"data/processed/wikimedia_commons/images/DE/ns6/4539/File:Archivgebäude Eifelwall, Historisches Archiv der Stadt Köln und Rheinisches Bildarchiv-4546.jpeg",1.7590626
data/processed/wikimedia_commons/images/ES/ns6/1035/File:Fire-fighting-facility node-1547177946.jpeg,1.988532
data/processed/wikimedia_commons/images/DE/ns6/6396/File:Möbel Schulenburg in Goslar 6110.jpeg,1.7204533
data/processed/wikimedia_commons/images/UK/ns6/1502/File:Manchester Evening News Arena - geograph.org.uk - 1424695.jpeg,1.7634665
data/processed/wikimedia_commons/images/UK/ns6/637/File:Approaching Brentwood - geograph.org.uk - 2867482.jpeg,1.9444402
data/processed/wikimedia_commons/images/FR/ns6/33504/File:Villejuif - impasse du 14-Juillet.jpeg,1.945451
"data/processed/wikimedia_commons/images/BE/ns6/224/File:Ans - Liège-Bastogne-Liège, 26 avril 2015, arrivée (A23).jpeg",1.9205464
data/processed/wikimedia_commons/images/AT/ns6/334/File:Bundesrealgymnasium Innsbruck Innenhof.jpeg,1.9541986
data/processed/wikimedia_commons/images/AT/ns6/874/File:2011-12-11 ORF-Zentrum 059.jpeg,1.767432
data/processed/wikimedia_commons/images/UK/ns6/21/File:Penryn- Lower Market Street (2200644254).jpeg,1.9916044
"data/processed/wikimedia_commons/images/DE/ns6/2227/File:Fürth (Bayern) Hauptbahnhof, 2014 (04).jpeg",1.92745
"data/processed/wikimedia_commons/images/CZ/ns6/1490/File:Předenická street, west part, Praha.jpeg",1.9858983
data/processed/wikimedia_commons/images/IT/ns6/1456/File:Stazione Ferroviaria di Voghera (Interno) - Notturno - Fotografia di Tony Frisina.jpeg,1.9732099
data/processed/wikimedia_commons/images/FR/ns6/40835/File:Monchecourt biostrevent méthanisation inauguration 17-06-2022 (7).jpeg,1.9549706
data/processed/wikimedia_commons/images/FR/ns6/28311/File:Supermarché Super-U à Gometz-la-Ville le 1er mai 2012 - 01.jpeg,1.9830873
"data/processed/wikimedia_commons/images/BE/ns6/36/File:Fourmies - Grand Prix de Fourmies, 6 septembre 2015 (D59).jpeg",1.9899048
"data/processed/wikimedia_commons/images/UK/ns6/1046/File:Lunn Poly House, Royal Leamington Spa - geograph.org.uk - 4136621.jpeg",1.9925803
data/processed/wikimedia_commons/images/FR/ns6/29821/File:Fontenay-le-Fleury Mairie.jpeg,1.9461415
data/processed/wikimedia_commons/images/FR/ns6/26701/File:Corbeil-Essonnes - 2021-07-19 - IMG 7510.jpeg,1.9803061
"data/processed/wikimedia_commons/images/FI/ns6/142/File:Newer part of Kaivoksela shopping centre in Kaivoksela, Vantaa, Finland, 2022 April.jpeg",1.9894576
"data/processed/wikimedia_commons/images/IE/ns6/64/File:Dunnes Store, Dungarvan - geograph.org.uk - 4790682.jpeg",1.9683399
data/processed/wikimedia_commons/images/PT/ns6/147/File:Festa do Software Livre Moita 2018 - 2018-11-25 - IMG 3377.jpeg,1.8533741
data/processed/wikimedia_commons/images/FI/ns6/1050/File:2017-03-21 CONMAR GULF 06 in Port of Kokkola (Finland).jpeg,1.8022604
data/processed/wikimedia_commons/images/ES/ns6/2299/File:Finestrelles Shopping Centre (49560641281).jpeg,1.7413151
data/processed/wikimedia_commons/images/FR/ns6/9820/File:Lyon 3e - Rue Meynis - Depuis l'avenue Félix Faure.jpeg,1.8790703
"data/processed/wikimedia_commons/images/BE/ns6/504/File:Bruxelles - Brussels Cycling Classic, 5 septembre 2015, arrivée (A02).jpeg",1.9270718
"data/processed/wikimedia_commons/images/DE/ns6/5551/File:Schwebebahnhaltestelle Hammerstein, 2, Vohwinkel, Wuppertal.jpeg",1.7987037
data/processed/wikimedia_commons/images/FR/ns6/27585/File:Esplanade Saint Léon - Nancy (FR54) - 2022-02-26 - 1.jpeg,1.9540728
data/processed/wikimedia_commons/images/FR/ns6/36984/File:Quais RER IdF Ligne A Gare Charles Gaulle Étoile - Paris XVII (FR75) - 2024-05-20 - 8.jpeg,1.9871621
data/processed/wikimedia_commons/images/DE/ns6/7516/File:Hamburg-Harburg-Hannoversche Straße 85 4.jpeg,1.910938
data/processed/wikimedia_commons/images/DE/ns6/7347/File:BSAG-Haltestelle Bremen Hbf (2017).jpeg,1.7859559
data/processed/wikimedia_commons/images/ES/ns6/4371/File:Antigua estación de autobuses de Almería 001.jpeg,1.8605819
data/processed/wikimedia_commons/images/AT/ns6/310/File:UMIT Hall in Tirol (2).jpeg,1.9748752
data/processed/wikimedia_commons/images/FR/ns6/30454/File:Villejuif 2022 - rue Jean-Jaurès 224.jpeg,1.9122136
data/processed/wikimedia_commons/images/BE/ns6/516/File:Leuven Rijschoolstraat 4 - 25248 - onroerenderfgoed.jpeg,1.8590508
data/processed/wikimedia_commons/images/DE/ns6/5553/File:2010-09-06 Wuppertaler Schwebebahn 111412.jpeg,1.8035951
data/processed/wikimedia_commons/images/FR/ns6/12608/File:Extrémité nord du quai d'Allier (Vichy) - Entrecroisement aménagement cyclable (2) 2022-12-03.jpeg,1.995929
data/processed/wikimedia_commons/images/FR/ns6/29031/File:Plaque Rue Belle Vue - Sucy-en-Brie (FR94) - 2022-05-07 - 1.jpeg,1.9340549
data/processed/wikimedia_commons/images/ES/ns6/2649/File:Granollers Centre - 2013-03-08 2 - JT Curses.jpeg,1.9520717
data/processed/wikimedia_commons/images/BE/ns6/645/File:Voormalig restaurant Overpoort UGent.jpeg,1.9716039
data/processed/wikimedia_commons/images/AT/ns6/1156/File:WTB 20220723 Lipno Baumwipfelpfad 9858.jpeg,1.9953501
data/processed/wikimedia_commons/images/NL/ns6/1087/File:European Athletic Championships 2016 in Amsterdam - 8 July (27673332043).jpeg,1.7958715
data/processed/wikimedia_commons/images/RO/ns6/1022/File:Hydro Massage Pool - panoramio.jpeg,1.9728118
data/processed/wikimedia_commons/images/FR/ns6/19163/File:2016-05-27 18-19-50 cascadeur-monster-truck.jpeg,1.8806024
data/processed/wikimedia_commons/images/DE/ns6/656/File:ConsMunich Prof. Kreile spricht einleitende Worte (7608608478).jpeg,1.9830904
data/processed/wikimedia_commons/images/LV/ns6/236/File:Tram 10 turning to the Stone Bridge.jpeg,1.9641954
data/processed/wikimedia_commons/images/FR/ns6/30914/File:Escalier Berger - Paris I (FR75) - 2021-06-17 - 1.jpeg,1.8558503
data/processed/wikimedia_commons/images/PL/ns6/2414/File:Ruda Chebzie - Stacja Biblioteka 01.jpeg,1.8421204
data/processed/wikimedia_commons/images/NL/ns6/2305/File:Bavaria City Racing 2006 (2850406284).jpeg,1.9924414
data/processed/wikimedia_commons/images/PL/ns6/1296/File:Róg ulicy Waryńskiego i Polnej w Warszawie.jpeg,1.9068465
"data/processed/wikimedia_commons/images/UK/ns6/1440/File:Corn Street, Toxteth - geograph.org.uk - 77444.jpeg",1.9467012
data/processed/wikimedia_commons/images/FR/ns6/31988/File:Station Service Total Fontaines Avenue Lénine - Romainville (FR93) - 2020-10-17 - 2.jpeg,1.9616191
data/processed/wikimedia_commons/images/DE/ns6/4658/File:2020-06-12 Sächsisches Nutzfahrzeugmuseum Hartmannsdorf 14.jpeg,1.97425
"data/processed/wikimedia_commons/images/DE/ns6/6728/File:Bushaltestelle Fehrsweg, 2, Groß-Buchholz, Hannover.jpeg",1.9395936
data/processed/wikimedia_commons/images/DE/ns6/5797/File:Thalys 4321 Duisburg 1905301952.jpeg,1.9353613
data/processed/wikimedia_commons/images/DE/ns6/1999/File:Lukaskirche Wieblingen 5.jpeg,1.9731777
data/processed/wikimedia_commons/images/CH/ns6/633/File:Verwaltungs- und Schulungszentrum Weishaupt Geroldswil Hotz 03.jpeg,1.9554777
data/processed/wikimedia_commons/images/HR/ns6/288/File:02.11.2008. Ljubescica - panoramio.jpeg,1.978596
data/processed/wikimedia_commons/images/CZ/ns6/1897/File:Obchodní dům Máj IMG 6112.jpeg,1.8747861
data/processed/wikimedia_commons/images/AT/ns6/856/File:2020 04 21 Wien 161013 (49839859298).jpeg,1.9738108
data/processed/wikimedia_commons/images/FR/ns6/34711/File:Rue Rosettes Fontenay Bois 1.jpeg,1.9979882
data/processed/wikimedia_commons/images/FR/ns6/37568/File:Rue Alsace Lorraine - Drancy (FR93) - 2022-08-07 - 1.jpeg,1.9738636
data/processed/wikimedia_commons/images/UK/ns6/1295/File:Footbridge over A50 between Lloyd and Warren Streets - geograph.org.uk - 3592831.jpeg,1.894589
"data/processed/wikimedia_commons/images/FI/ns6/207/File:Allure of the Seas, Pernon telakka, Turku, 23.10.2010 (30).jpeg",1.9522899
"data/processed/wikimedia_commons/images/CZ/ns6/1770/File:Vokovice, Veleslavínská, výtah stanice metra Nádraží Veleslavín.jpeg",1.931119
data/processed/wikimedia_commons/images/UK/ns6/2030/File:North St Andrew Street (geograph 4064826).jpeg,1.9156251
data/processed/wikimedia_commons/images/CZ/ns6/1809/File:Vláček Čerňáček (04).jpeg,1.9701723
"data/processed/wikimedia_commons/images/CZ/ns6/1120/File:Vlašim, Okružní (04).jpeg",1.902673
"data/processed/wikimedia_commons/images/DE/ns6/6755/File:Bushaltestelle Rathaus-Friedrichswall, 2, Mitte, Hannover.jpeg",1.9791641
data/processed/wikimedia_commons/images/DK/ns6/198/File:DGI's landskontor.jpeg,1.9851453
data/processed/wikimedia_commons/images/CZ/ns6/1837/File:Starostrašnická 09.jpeg,1.7872617
data/processed/wikimedia_commons/images/DE/ns6/1577/File:DB-Rangierlok 363 194 mit Schnellkupplung in Karlsruhe Hbf (2013).jpeg,1.9874253
data/processed/wikimedia_commons/images/LT/ns6/121/File:AB LIepsna.jpeg,1.975044
data/processed/wikimedia_commons/images/FR/ns6/40011/File:Rue Ponsardin 09950.jpeg,1.9477723
data/processed/wikimedia_commons/images/CH/ns6/423/File:SBB Historic - F 122 00976 012 - Schwyz Stationsgebaeude Strassenseite mit Bus.jpeg,1.9836195
data/processed/wikimedia_commons/images/NL/ns6/2373/File:2022-01-03 Station Alkmaar NS VIRM 8734.jpeg,1.9469678
"data/processed/wikimedia_commons/images/CZ/ns6/2523/File:Most, Františka Halase 286, RSVV.jpeg",1.8616681
data/processed/wikimedia_commons/images/CH/ns6/683/File:Stadtkino Basel - panoramio.jpeg,1.9569323
data/processed/wikimedia_commons/images/FR/ns6/38542/File:Gare Cergy Haut Cergy 1.jpeg,1.9131014
data/processed/wikimedia_commons/images/FI/ns6/99/File:Entresse - panoramio - jaakkoafs (1).jpeg,1.9639881
"data/processed/wikimedia_commons/images/CZ/ns6/1784/File:Sídliště Velká Ohrada, Sport Bar Fantasie.jpeg",1.9736372
data/processed/wikimedia_commons/images/EE/ns6/272/File:Viinistu Art Museum area - panoramio - Aulo Aasmaa (4).jpeg,1.926776
"data/processed/wikimedia_commons/images/CZ/ns6/1965/File:Praha, Kobylisy, sbor Českobratrské církve evangelické v Praze 8 - Kobylisích - bývalá modlitebna (2).jpeg",1.8511467
data/processed/wikimedia_commons/images/CH/ns6/595/File:Bahnhof Stadelhofen 2011-05-25 09-27-50 ShiftN.jpeg,1.9645622
data/processed/wikimedia_commons/images/FR/ns6/34849/File:Rue Fer Moulin - Paris V (FR75) - 2021-07-27 - 2.jpeg,1.8563825
"data/processed/wikimedia_commons/images/CZ/ns6/1767/File:Praha, Dejvice, Evropská, výstavba přeložky u Bořislavky IV.jpeg",1.9807312
data/processed/wikimedia_commons/images/AT/ns6/277/File:Admonter Kogel 15.jpeg,1.994693
data/processed/wikimedia_commons/images/ES/ns6/2367/File:2018 Oct - Biblioteca Pública Arús - 23.jpeg,1.9564397
data/processed/wikimedia_commons/images/SE/ns6/146/File:Karlskrona town hall Dec 2008.jpeg,1.8647792
data/processed/wikimedia_commons/images/FR/ns6/34836/File:Gare de lyon hall 2.jpeg,1.9084055
"data/processed/wikimedia_commons/images/UK/ns6/1739/File:South Tyrone Hospital, Dungannon - geograph.org.uk - 258974.jpeg",1.9707737
"data/processed/wikimedia_commons/images/SK/ns6/74/File:Škoda 31Tr SOR, -6853, DP Bratislava (42044214514).jpeg",1.9730353
data/processed/wikimedia_commons/images/ES/ns6/2459/File:Comsa 335.003 Martorell (HDR) (5649196915).jpeg,1.9156966
data/processed/wikimedia_commons/images/ES/ns6/716/File:Mercado de Abastos de Rojales.jpeg,1.95964
data/processed/wikimedia_commons/images/TR/ns6/688/File:Kahramanmaraş Airport 20210405.jpeg,1.9217469
data/processed/wikimedia_commons/images/DE/ns6/6643/File:BS Buerohaus Wendenring.jpeg,1.8743558
"data/processed/wikimedia_commons/images/SK/ns6/98/File:924 01 Galanta, Slovakia - panoramio (4).jpeg",1.9656615
data/processed/wikimedia_commons/images/FR/ns6/6128/File:College Ernest-Chalamel de Dieulefit.jpeg,1.9279687
data/processed/wikimedia_commons/images/UK/ns6/787/File:Footbridge over the M11 - geograph.org.uk - 1978131.jpeg,1.9952219
data/processed/wikimedia_commons/images/FR/ns6/36507/File:Avenue Thiers Raincy 1.jpeg,1.9697546
data/processed/wikimedia_commons/images/MT/ns6/32/File:Landmark complex 02.jpeg,1.9537535
data/processed/wikimedia_commons/images/FI/ns6/919/File:Alahärmä palolaitos 20170529.jpeg,1.9876981
data/processed/wikimedia_commons/images/PL/ns6/1703/File:Гвязда Быдгашч - Орліч Сухэднеў (2021-10-08) 7.jpeg,1.9694419
"data/processed/wikimedia_commons/images/FR/ns6/10575/File:Lyon 3e - Bibliothèque municipale de Lyon - Tous à table, caisses et posters.jpeg",1.858748
data/processed/wikimedia_commons/images/DK/ns6/233/File:Last train from Copenhagen to Rødby Færge 06.jpeg,1.9604983
"data/processed/wikimedia_commons/images/DE/ns6/7303/File:Coop van der Haar, Ter Apel (2020) 06.jpeg",1.9787587
data/processed/wikimedia_commons/images/DK/ns6/189/File:HvalsøHallerne.jpeg,1.920037
data/processed/wikimedia_commons/images/UK/ns6/488/File:Buildings alongside Vauxhall Bridge - geograph.org.uk - 2039233.jpeg,1.9387314
data/processed/wikimedia_commons/images/CH/ns6/439/File:SMJ 2021-06-06 P6 Finals Parallel bars (Norman Seibert) - QH3A5089.jpeg,1.9142077
data/processed/wikimedia_commons/images/FR/ns6/6829/File:PMZ NA 24587 BOME.jpeg,1.9688723
data/processed/wikimedia_commons/images/IS/ns6/92/File:Sorpa 02.jpeg,1.989907
data/processed/wikimedia_commons/images/FR/ns6/31629/File:Arrêt Bus Sucy Bonneuil Place Nouveau Monde - Sucy-en-Brie (FR94) - 2022-05-01 - 2.jpeg,1.976763
data/processed/wikimedia_commons/images/FI/ns6/105/File:Securitas on Helsinki-Vantaa Airport.jpeg,1.9008473
"data/processed/wikimedia_commons/images/PL/ns6/1152/File:Michałowice-Osiedle, Poland - panoramio (1).jpeg",1.919177
data/processed/wikimedia_commons/images/FR/ns6/35424/File:Bd Victor RER coté rue.jpeg,1.9271655
data/processed/wikimedia_commons/images/FR/ns6/27943/File:T12 - Massy - 2022-09-17 - IMG 0161.jpeg,1.9009748
"data/processed/wikimedia_commons/images/CZ/ns6/2722/File:Ústí nad Labem, zastávka Hlavní nádraží.jpeg",1.9020076
data/processed/wikimedia_commons/images/NL/ns6/2121/File:Binnenland Dames 3 - CoBraNova Dames 2 (6221524058) (2).jpeg,1.9183335
data/processed/wikimedia_commons/images/UK/ns6/1450/File:Riverside College Widnes - panoramio.jpeg,1.9268724
"data/processed/wikimedia_commons/images/LU/ns6/21/File:Luxembourg, Bd Royal (Hamilius) (102).jpeg",1.8805411
"data/processed/wikimedia_commons/images/CZ/ns6/1771/File:Liboc, Evropská, od ulice Za vokovickou vozovnou.jpeg",1.9744
"data/processed/wikimedia_commons/images/CZ/ns6/1842/File:DOD garáže Vršovice 2015, výpravna.jpeg",1.8323697
data/processed/wikimedia_commons/images/FR/ns6/32441/File:Rue Sainte Geneviève - Saint-Maur-des-Fossés (FR94) - 2021-03-24 - 2.jpeg,1.8814626
data/processed/wikimedia_commons/images/DE/ns6/7314/File:Weser-Ems-Busse am Bahnhof Verden.jpeg,1.9895008
data/processed/wikimedia_commons/images/FR/ns6/2591/File:Marseille - Tramway - Euroméditerranée Gantès (7670800424).jpeg,1.9501003
data/processed/wikimedia_commons/images/UK/ns6/1094/File:Local shops at Church Road traffic lights - geograph.org.uk - 2801552.jpeg,1.9173883
"data/processed/wikimedia_commons/images/PL/ns6/900/File:Water station in the village of Smardzewice. Tomaszów Mazowiecki Gmina, Tomaszowski Poviat, Łódź Voivodeship, Poland.jpeg",1.9169178
data/processed/wikimedia_commons/images/CZ/ns6/427/File:Policlinic in Týn nad Vltavou 01.jpeg,1.9829044
data/processed/wikimedia_commons/images/AT/ns6/939/File:20190128 SalzburgHwy 8658 (40426864243).jpeg,1.9101684
data/processed/wikimedia_commons/images/HU/ns6/313/File:Budapesti Corvinus Egyetem új épülete partially corrected.jpeg,1.954693
"data/processed/wikimedia_commons/images/HU/ns6/433/File:Fehérgyarmat, Hungary - panoramio (80).jpeg",1.9042137
data/processed/wikimedia_commons/images/FI/ns6/475/File:Sammon keskuslukio.jpeg,1.9751121
data/processed/wikimedia_commons/images/EE/ns6/249/File:TALLINNA KURISTIKU GÜMNAASIUM.jpeg,1.859031
"data/processed/wikimedia_commons/images/UK/ns6/427/File:St Peter and St Paul, Teddington.jpeg",1.8865757
data/processed/wikimedia_commons/images/PL/ns6/1738/File:20200729 111344 Hurtowa-Składowa intersection.jpeg,1.9247375
"data/processed/wikimedia_commons/images/PL/ns6/2024/File:Solaris Trollino 12M, -3031, PKT Gdynia (18803456692).jpeg",1.9688251
"data/processed/wikimedia_commons/images/NL/ns6/2681/File:Refaja Ziekenhuis, Stadskanaal (2020) 11.jpeg",1.809949
data/processed/wikimedia_commons/images/NO/ns6/2651/File:Seminarbakken Tromsø 2022-09-08 02.jpeg,1.9566915
"data/processed/wikimedia_commons/images/NL/ns6/1351/File:Vismarkt via Oude-Ebbingestraat sign, Groningen (2020) 02.jpeg",1.9843136
data/processed/wikimedia_commons/images/FR/ns6/40049/File:Congress Centrum Saar - Saarbrücken.jpeg,1.9811165
data/processed/wikimedia_commons/images/FR/ns6/29955/File:Massy TGV - TGV 2N2 Océane.jpeg,1.9069904
"data/processed/wikimedia_commons/images/DE/ns6/7361/File:Schuppen 1 in Bremen, Konsul-Smidt-Straße 10 - Teil 1.jpeg",1.9423966
"data/processed/wikimedia_commons/images/CZ/ns6/1838/File:Zahradní Město, Solaris Urbino 8,9.jpeg",1.9322529
data/processed/wikimedia_commons/images/IT/ns6/1676/File:Lancia Pu+Ra HPE 6.jpeg,1.9553084
data/processed/wikimedia_commons/images/FR/ns6/3924/File:Biot (Alpes-Maritimes) (La gare).jpeg,1.9050024
data/processed/wikimedia_commons/images/DE/ns6/3146/File:Eine Plattform der Frankfurter Hauptbahnhof フランクフルト中央駅のプラットホーム - panoramio.jpeg,1.9357784
data/processed/wikimedia_commons/images/IT/ns6/1780/File:2017 Jesolo - 78.jpeg,1.9793519
"data/processed/wikimedia_commons/images/CZ/ns6/1853/File:Jižní spojka, křížení s D1.jpeg",1.9249599
data/processed/wikimedia_commons/images/FR/ns6/34746/File:Accès Station Métro Porte Bagnolet Boulevard Davout - Paris XX (FR75) - 2021-12-20 - 4.jpeg,1.9999044
"data/processed/wikimedia_commons/images/PL/ns6/176/File:Krnov, Dukelská, KOS Trading, a.s.jpeg",1.9047904
data/processed/wikimedia_commons/images/NL/ns6/497/File:Malaysia Airlines Flight 17 National day of mourning Netherlands Utrecht Lunetten 11.jpeg,1.9006776
data/processed/wikimedia_commons/images/CH/ns6/527/File:Rüti - Spitalstrasse IMG 9300.jpeg,1.9660904
data/processed/wikimedia_commons/images/IT/ns6/1661/File:Mapei Mediglia.jpeg,1.9746609
data/processed/wikimedia_commons/images/DK/ns6/217/File:Herlev Station 16.jpeg,1.9607053
data/processed/wikimedia_commons/images/CZ/ns6/1088/File:Plzen VZU Technologicka hala 1.jpeg,1.6936018
data/processed/wikimedia_commons/images/CH/ns6/600/File:ZweifelSeefeldstr02.jpeg,1.9926742
"data/processed/wikimedia_commons/images/CZ/ns6/1915/File:Olšanská, budova České pošty.jpeg",1.9703629
data/processed/wikimedia_commons/images/FR/ns6/30249/File:Rue Diderot - Vanves (FR92) - 2023-08-03 - 1.jpeg,1.9736736
data/processed/wikimedia_commons/images/FR/ns6/38078/File:Rue Étienne Fajon - Villetaneuse (FR93) - 2022-08-13 - 1.jpeg,1.930995
data/processed/wikimedia_commons/images/FR/ns6/34653/File:Rue Lino Ventura - Drancy (FR93) - 2022-08-06 - 1.jpeg,1.9999285
"data/processed/wikimedia_commons/images/CZ/ns6/2523/File:Most, 2. náměstí, Repre.jpeg",1.9689512
data/processed/wikimedia_commons/images/ES/ns6/2477/File:Gràfica Neuronal - 2.jpeg,1.8267165
data/processed/wikimedia_commons/images/PL/ns6/936/File:20180908 172332 Ostrów Wielkopolski train station september 2018.jpeg,1.9956946
data/processed/wikimedia_commons/images/DE/ns6/7209/File:Eurobahn 425 524 Nienburg 2304301250.jpeg,1.9439226
data/processed/wikimedia_commons/images/FR/ns6/32679/File:L'Atelier Renault à Paris le 9 avril 2018 - 03.jpeg,1.9974504
"data/processed/wikimedia_commons/images/EL/ns6/441/File:Long exposure shot on Vasilissis Amalias Avenue on November 6, 2021.jpeg",1.8632923
