image_path,predicted_score
data/processed/wikimedia_commons/images/FR/ns6/22002/File:04 GES - Haut-Rhin - Wintzenheim - Hohlandsbourg (2010-08-18 14-56-20).jpeg,4.783083
data/processed/wikimedia_commons/images/AT/ns6/868/File:Uromyces acutatus (04).jpeg,4.0283604
data/processed/wikimedia_commons/images/DE/ns6/3965/File:Around Schlehbach between Schmidt and Brück 06.jpeg,4.0137534
data/processed/wikimedia_commons/images/FR/ns6/21233/File:Tour de Grisset. Fréteval (Loir-et-Cher) 6.jpeg,4.1294594
"data/processed/wikimedia_commons/images/FR/ns6/11141/File:Hiking Trail at base of Cascade du Dard, near Chamonix, France - panoramio.jpeg",4.797208
data/processed/wikimedia_commons/images/UK/ns6/1674/File:Corryarbeg Townland - geograph.org.uk - 631746.jpeg,4.169801
data/processed/wikimedia_commons/images/FR/ns6/40728/File:Chrysobothris affinis galleries (51294102982).jpeg,4.020934
"data/processed/wikimedia_commons/images/UK/ns6/1323/File:Ar gopa Bryn Alyn - close to Bryn Alyn summit, 69.jpeg",4.935905
data/processed/wikimedia_commons/images/EL/ns6/47/File:Spinalonga - panoramio - Mietek Ł (21).jpeg,4.413394
data/processed/wikimedia_commons/images/ES/ns6/1434/File:Majorque Puig Major Gorg Blau - panoramio (2).jpeg,4.813134
data/processed/wikimedia_commons/images/FI/ns6/63/File:Seagulls (6978233412).jpeg,4.0212097
data/processed/wikimedia_commons/images/IT/ns6/1281/File:5Campaniles.jpeg,4.105521
data/processed/wikimedia_commons/images/UK/ns6/2140/File:The view from the Melville Monument looking East - geograph.org.uk - 745815.jpeg,4.37534
"data/processed/wikimedia_commons/images/PL/ns6/1659/File:Toruń, Rybaki, Port Zimowy 2022.jpeg",4.1338563
data/processed/wikimedia_commons/images/NO/ns6/1977/File:Supply vessel Nomand Oceanic at Halliburton in Sandnessjøen (2015).jpeg,4.642888
data/processed/wikimedia_commons/images/RO/ns6/1127/File:3. Виноградів Угочанський замок.jpeg,4.46043
data/processed/wikimedia_commons/images/IT/ns6/136/File:Lago Poma - panoramio.jpeg,4.374899
data/processed/wikimedia_commons/images/UK/ns6/2230/File:View towards the hill of Shillofad (NO7288) - geograph.org.uk - 873161.jpeg,4.5020123
"data/processed/wikimedia_commons/images/EL/ns6/180/File:Παραλία Ζάγκα, Κορώνη 2041.jpeg",4.508562
data/processed/wikimedia_commons/images/FR/ns6/40381/File:Pierrefonds - panoramio.jpeg,4.1766777
data/processed/wikimedia_commons/images/UK/ns6/97/File:Female Sand Lizard (8674877411).jpeg,4.133113
"data/processed/wikimedia_commons/images/CH/ns6/447/File:Bielersee, Switzerland - panoramio (2).jpeg",4.0538917
"data/processed/wikimedia_commons/images/TR/ns6/2753/File:Hripsime church, June 2016.jpeg",4.1295214
data/processed/wikimedia_commons/images/UK/ns6/1899/File:Giants Causeway - panoramio (10).jpeg,4.5402927
"data/processed/wikimedia_commons/images/ES/ns6/2340/File:Parque Jardín de la Ciudadela, fuente1.jpeg",4.2050004
data/processed/wikimedia_commons/images/DE/ns6/3070/File:Natur im Altkönig.jpeg,4.5101175
data/processed/wikimedia_commons/images/UK/ns6/2172/File:Dull Wood - geograph.org.uk - 684635.jpeg,4.255878
"data/processed/wikimedia_commons/images/UK/ns6/255/File:White Cliffs, Coney Burrow Point - geograph.org.uk - 2737169.jpeg",4.2221365
data/processed/wikimedia_commons/images/TR/ns6/1273/File:View to chios island 8 - panoramio.jpeg,4.9715505
data/processed/wikimedia_commons/images/RO/ns6/418/File:Jiblea Veche 2016.jpeg,4.689748
"data/processed/wikimedia_commons/images/FR/ns6/1463/File:11350 Duilhac-sous-Peyrepertuse, France - panoramio (1).jpeg",4.8317184
"data/processed/wikimedia_commons/images/UK/ns6/1409/File:Anglesey, North and South Stack - geograph.org.uk - 5823712.jpeg",4.779675
"data/processed/wikimedia_commons/images/HU/ns6/494/File:Tiszabezdéd, 4624 Hungary - panoramio (8).jpeg",4.003728
data/processed/wikimedia_commons/images/EL/ns6/33/File:Chamaizi 87.jpeg,4.774897
data/processed/wikimedia_commons/images/FR/ns6/40514/File:Flamanville - Sémaphore.jpeg,4.6753173
