image_path,predicted_score
data/processed/wikimedia_commons/images/CZ/ns6/2156/File:Buštěhrad (0097).jpeg,2.9288807
"data/processed/wikimedia_commons/images/FI/ns6/115/File:Paasivuorenkatu 6 (ent. Sirkuskatu 6), huvila Brogård - N261358 - hkm.HKMS000005-km003kuh.jpeg",2.3689666
"data/processed/wikimedia_commons/images/PL/ns6/859/File:Kroczów Mniejszy, Most drogowy - fotopolska.eu (256420).jpeg",2.5744028
data/processed/wikimedia_commons/images/PL/ns6/329/File:Panasówka - znak.jpeg,2.8059428
"data/processed/wikimedia_commons/images/FR/ns6/40780/File:Douchy-les-Mines - Paris-Arras Tour, étape 1, 20 mai 2016, départ (B062).jpeg",2.373417
"data/processed/wikimedia_commons/images/UK/ns6/360/File:2011 , Millanes at the end of Mill Lane, Cadbury Heath - geograph.org.uk - 2243563.jpeg",2.0456216
data/processed/wikimedia_commons/images/FR/ns6/15942/File:Plaque Marguerite du Saint-Sacrement sur l'ancien carmel de Beaune.jpeg,2.8714538
data/processed/wikimedia_commons/images/CZ/ns6/2616/File:Velká Bukovina (Chvalkovice) No.48 (01).jpeg,2.826679
data/processed/wikimedia_commons/images/NL/ns6/1861/File:JRL201702.jpeg,2.2009335
"data/processed/wikimedia_commons/images/LT/ns6/274/File:Biržūnai, Lithuania - panoramio (5).jpeg",2.656878
data/processed/wikimedia_commons/images/CZ/ns6/1316/File:Výlet do Bradla 10.jpeg,2.350974
"data/processed/wikimedia_commons/images/DE/ns6/3123/File:Heisterstraße, 1, Sachsenhausen Nord, Frankfurt am Main.jpeg",2.146
data/processed/wikimedia_commons/images/DE/ns6/3977/File:Rheinbreitbach Josefstraße.jpeg,2.4993606
data/processed/wikimedia_commons/images/UK/ns6/1166/File:The Long Shoot approaches the A5 - geograph.org.uk - 2693173.jpeg,2.1836915
data/processed/wikimedia_commons/images/ES/ns6/1755/File:Torre Saint Gobain (4573168626).jpeg,2.120463
data/processed/wikimedia_commons/images/UK/ns6/154/File:Farm buildings at Huntshaw Cross - geograph.org.uk - 3450321.jpeg,2.3432481
data/processed/wikimedia_commons/images/FR/ns6/13323/File:Allée Rippes St Cyr Menthon 1.jpeg,2.4137344
data/processed/wikimedia_commons/images/NL/ns6/1799/File:Woning Bavel DSCF4853.jpeg,2.5596561
data/processed/wikimedia_commons/images/SE/ns6/1733/File:Böröns kyrkbåthus insida.jpeg,2.456688
data/processed/wikimedia_commons/images/BE/ns6/815/File:Station Nijlen - 334564 - onroerenderfgoed.jpeg,2.3579803
data/processed/wikimedia_commons/images/DE/ns6/7597/File:Caspari Eingang - panoramio.jpeg,2.4790497
"data/processed/wikimedia_commons/images/FR/ns6/27681/File:Gare de Gazeran (78) - Quais, voies et parking.jpeg",2.2647226
data/processed/wikimedia_commons/images/ES/ns6/504/File:Parque de las Terremonteras 006.jpeg,2.3824513
data/processed/wikimedia_commons/images/FR/ns6/37821/File:F-GLZN CDG (49283027793).jpeg,2.404695
data/processed/wikimedia_commons/images/FR/ns6/36229/File:Plaque Rue Braille - Rueil-Malmaison (FR92) - 2023-09-09 - 1.jpeg,2.1221817
data/processed/wikimedia_commons/images/NL/ns6/2619/File:Plan U 129 station Emmen.jpeg,2.2397406
"data/processed/wikimedia_commons/images/NL/ns6/2791/File:2023 Suwâld, Suderein 36.jpeg",2.8808556
"data/processed/wikimedia_commons/images/IT/ns6/415/File:Cargeghe, chiesa di Santa Croce (02).jpeg",2.985996
data/processed/wikimedia_commons/images/PL/ns6/1613/File:Dom parafialny w Goleszynie.jpeg,2.5350292
data/processed/wikimedia_commons/images/DE/ns6/7894/File:Bahnhof Lunden 180620.jpeg,2.8115516
data/processed/wikimedia_commons/images/FR/ns6/15188/File:Airbus A330-200 Arik Air (ARA) F-WJKL - MSN 1002 - Named Sultan of Sokoto - Will be 5N-EIA - Now in Royal Jordanian Airlines fleet as JY-AIG - Named Prince Faisal Bin Al Hussein (4391537819).jpeg,2.331635
data/processed/wikimedia_commons/images/FR/ns6/41043/File:Oude-eiermarkt z.nr. kerkhof - 12060 - onroerenderfgoed.jpeg,2.6257684
data/processed/wikimedia_commons/images/DE/ns6/1430/File:Schillerstraße 108 Waiblingen-Bittenfeld.jpeg,2.6231852
data/processed/wikimedia_commons/images/DE/ns6/3543/File:Buchenweg 20220712 HOF06116 RAW-Export 20220927005063cens.jpeg,2.6461818
"data/processed/wikimedia_commons/images/CZ/ns6/266/File:Žíchovec, obchod.jpeg",2.2015262
data/processed/wikimedia_commons/images/CZ/ns6/2/File:Altenfelden - Haselbach 09.jpeg,2.7680683
data/processed/wikimedia_commons/images/FR/ns6/26235/File:Evry-Courcouronnes - 2021-09-14 (8812).jpeg,2.1437058
data/processed/wikimedia_commons/images/PL/ns6/197/File:Kamionka Górna - nieczynna szkoła podstawowa-2.jpeg,2.6665797
data/processed/wikimedia_commons/images/DE/ns6/7040/File:1st may demonstration Grunewald 2019 35.jpeg,2.39995
data/processed/wikimedia_commons/images/SK/ns6/340/File:SNOWLAND Valčianska dolina - panoramio.jpeg,2.6213026
data/processed/wikimedia_commons/images/FR/ns6/13082/File:Arrêt Bus Intermarché Route Bourg - Replonges (FR01) - 2020-12-05 - 1.jpeg,2.3831966
data/processed/wikimedia_commons/images/UK/ns6/2002/File:Duddingston. - geograph.org.uk - 90492.jpeg,2.436497
data/processed/wikimedia_commons/images/FR/ns6/13149/File:Iraq Joins WIPO's Patent Cooperation Treaty.jpeg,2.4835005
data/processed/wikimedia_commons/images/AT/ns6/1013/File:Bim am Volksoper.jpeg,2.079618
data/processed/wikimedia_commons/images/IT/ns6/2497/File:Piazza Maggiore da Palazzo d'Accursio.jpeg,2.2999303
data/processed/wikimedia_commons/images/FR/ns6/11904/File:Caravane Étape 13 Tour France 2023 Route Sandrans - Châtillon-sur-Chalaronne (FR01) - 2023-07-14 - 63.jpeg,2.062345
data/processed/wikimedia_commons/images/SK/ns6/414/File:Lipany Ulica 2018.jpeg,2.6951954
data/processed/wikimedia_commons/images/SE/ns6/1030/File:Birger Jarlsgatan 84.jpeg,2.104625
data/processed/wikimedia_commons/images/DE/ns6/6710/File:2021-04-22 Apollostr. 2 (Ronnenberg) COVID-19-Testzentrum 04.jpeg,2.1491766
data/processed/wikimedia_commons/images/DE/ns6/7788/File:20040623280DR Leopoldshagen Fachwerk-Dorfkirche.jpeg,2.7261612
data/processed/wikimedia_commons/images/CZ/ns6/2033/File:Sakury.jpeg,2.8287644
data/processed/wikimedia_commons/images/CZ/ns6/1322/File:Chacholice čp. 22.jpeg,2.5227098
"data/processed/wikimedia_commons/images/CZ/ns6/875/File:Chrbov, č. p. 5.jpeg",2.7247572
