image_path,predicted_score
data/processed/wikimedia_commons/images/CZ/ns6/1328/File:Částkov údolí Kvíteckého potoka.jpeg,3.7834034
data/processed/wikimedia_commons/images/AT/ns6/238/File:Hintertux - Strohteddybär mit Tirolerhut.jpeg,3.598915
data/processed/wikimedia_commons/images/ES/ns6/3550/File:Our Lady's Hermitage of Consolation - panoramio.jpeg,3.9102314
"data/processed/wikimedia_commons/images/FR/ns6/13370/File:La Tranche-sur-Mer, France (2).jpeg",3.866831
"data/processed/wikimedia_commons/images/IT/ns6/1753/File:Facade of Ospedaletto church, Venice 5.jpeg",3.1273725
"data/processed/wikimedia_commons/images/CZ/ns6/991/File:Přírodní památka Rašeliniště v Klozovci, Buková, okres Prostějov.jpeg",3.5470798
data/processed/wikimedia_commons/images/IT/ns6/1813/File:Palazzo Malinverni 3.jpeg,3.291338
data/processed/wikimedia_commons/images/EE/ns6/15/File:Petseri klooster 04.jpeg,3.831571
data/processed/wikimedia_commons/images/UK/ns6/496/File:Smithfield Market 3 (14094855695).jpeg,3.1991217
data/processed/wikimedia_commons/images/CZ/ns6/1157/File:Kostel svatého Petra a Pavla (Korouhev) 02.jpeg,3.5240283
data/processed/wikimedia_commons/images/IT/ns6/1005/File:Chiusi - Il lago visto da Piazza XX Settembre 03.jpeg,3.2569063
"data/processed/wikimedia_commons/images/FR/ns6/10447/File:Lyon 6e - Parc de la Tête d'Or, allée de l'Orangerie.jpeg",3.0942712
data/processed/wikimedia_commons/images/IE/ns6/120/File:Remembering the Moloney family - geograph.org.uk - 1296126.jpeg,3.716018
data/processed/wikimedia_commons/images/DE/ns6/855/File:Wegkapelle Veitlhub 1 Ering.jpeg,3.636473
data/processed/wikimedia_commons/images/DE/ns6/5071/File:SEB-Am Sonnenblick-21 20221230 100728.jpeg,3.4322157
data/processed/wikimedia_commons/images/ES/ns6/3842/File:Rioscuro - 002.jpeg,3.9151511
data/processed/wikimedia_commons/images/PT/ns6/195/File:Túmulo de Damião de Góis 04.jpeg,3.6040032
"data/processed/wikimedia_commons/images/DE/ns6/559/File:Wasserburg am Inn, Germany - panoramio (76).jpeg",3.718079
data/processed/wikimedia_commons/images/UK/ns6/1870/File:Burnfoothill Wood - geograph.org.uk - 415176.jpeg,3.6934404
data/processed/wikimedia_commons/images/FR/ns6/432/File:Martinique - St. Pierre - The Theater (51246493672).jpeg,3.5526118
data/processed/wikimedia_commons/images/NO/ns6/1138/File:Ringebu Stavkyrkje 18 (7873242026).jpeg,3.6848054
"data/processed/wikimedia_commons/images/DE/ns6/5819/File:Kettwig, Essen, Germany - panoramio (6).jpeg",3.7558775
data/processed/wikimedia_commons/images/CZ/ns6/21/File:Diendorf - Zollhaus 1.jpeg,3.528977
data/processed/wikimedia_commons/images/IT/ns6/2138/File:2020-01-20 Medals Ceremonies St. Moritz (2020 Winter Youth Olympics) by Sandro Halank–026.jpeg,3.056747
data/processed/wikimedia_commons/images/PL/ns6/2063/File:CZASZYN 2023 01.jpeg,3.6444373
data/processed/wikimedia_commons/images/FR/ns6/13578/File:Town hall of Bouce Allier (1).jpeg,3.886599
"data/processed/wikimedia_commons/images/IE/ns6/375/File:Reservoir at Knock, Balrothery - geograph.org.uk - 1829482.jpeg",3.9023538
"data/processed/wikimedia_commons/images/DE/ns6/5803/File:Krefeld, St. Matthias, 2011-08 CN-06.jpeg",3.175719
data/processed/wikimedia_commons/images/DE/ns6/2051/File:Ehemalige Mühle in Großhabersdorf Rothenburger Straße 17.jpeg,3.311842
data/processed/wikimedia_commons/images/DE/ns6/1822/File:Fire-fighting-facility node-5961499833.jpeg,3.0263402
data/processed/wikimedia_commons/images/FR/ns6/22605/File:Thabor - panoramio - Infernal Quack (Shif… (1).jpeg,3.7668753
data/processed/wikimedia_commons/images/CH/ns6/741/File:Hard02.jpeg,3.6117196
"data/processed/wikimedia_commons/images/DE/ns6/7874/File:23730 Sierksdorf, Germany - panoramio (9).jpeg",3.0311878
data/processed/wikimedia_commons/images/AT/ns6/1132/File:Agrostis stolonifera sl12.jpeg,3.9158282
data/processed/wikimedia_commons/images/ES/ns6/3198/File:Un hasta luego del Ventura - panoramio.jpeg,3.7025108
data/processed/wikimedia_commons/images/DE/ns6/7025/File:Enten am Fennsee 20150815 1.jpeg,3.8331208
data/processed/wikimedia_commons/images/FR/ns6/2771/File:Cemetery church in Troncens (4).jpeg,3.1182294
data/processed/wikimedia_commons/images/ES/ns6/1966/File:Muralla de Buitrago del Lozoya - 05.jpeg,3.5746357
data/processed/wikimedia_commons/images/DK/ns6/283/File:Juelsmindebanen22DallerupSkov.jpeg,3.7320337
data/processed/wikimedia_commons/images/FR/ns6/17272/File:Chateau de Saumur 2.jpeg,3.9953046
data/processed/wikimedia_commons/images/UK/ns6/2157/File:Tractor carrying bales - geograph.org.uk - 157501.jpeg,3.8626747
"data/processed/wikimedia_commons/images/CZ/ns6/939/File:ŽH Bohostice, pano 01.jpeg",3.8586397
data/processed/wikimedia_commons/images/DK/ns6/129/File:Halskov Odde set mod nord.jpeg,3.7672417
data/processed/wikimedia_commons/images/DE/ns6/4193/File:Noorbeek-wegkruis Groot Heugdeweg-Hardevoesweg (2).jpeg,3.7143283
data/processed/wikimedia_commons/images/FR/ns6/11493/File:Rhizostoma octopus 120924wa 01.jpeg,3.888483
"data/processed/wikimedia_commons/images/IT/ns6/821/File:Vittoriano, Roma, Italia (324467664).jpeg",3.030652
"data/processed/wikimedia_commons/images/DE/ns6/7836/File:Schleswig-Holstein, Gudendorf, Ehrenmal NIK 3113.jpeg",3.836316
data/processed/wikimedia_commons/images/FR/ns6/23105/File:L'église de Saint-Jean-sur-Vilaine - panoramio.jpeg,3.047771
data/processed/wikimedia_commons/images/ES/ns6/245/File:Landschaft bei San Jose07.jpeg,3.8963275
data/processed/wikimedia_commons/images/DE/ns6/5707/File:Mutzschen-Kirche-2011-10-04.jpeg,3.6791067
data/processed/wikimedia_commons/images/DE/ns6/2461/File:Denkmal Bayern Georgenberg D-3-74-123-13 Hammermühle Rückseite.jpeg,3.7789474
data/processed/wikimedia_commons/images/DE/ns6/7730/File:Quickborn Elsensee-Gymnasium 05.jpeg,3.0458167
data/processed/wikimedia_commons/images/FR/ns6/34516/File:Villa Ghis - Courbevoie (FR92) - 2024-03-30 - 2.jpeg,3.403501
data/processed/wikimedia_commons/images/DE/ns6/7178/File:Skukptur Lesender Knabe Hans-Peter Goettsche Erich-Weinert-Park Berlin-Prenzlauer Berg 02.jpeg,3.8416018
data/processed/wikimedia_commons/images/DE/ns6/5329/File:20030612300DR Taubenheim Ortslage Schloß Kirche.jpeg,3.6993642
data/processed/wikimedia_commons/images/DE/ns6/7810/File:HL Damals – Vorwerker Friedhof – Gedenkstätte russischer Kriegsopfer – Anlage.jpeg,3.8669724
data/processed/wikimedia_commons/images/NL/ns6/2374/File:Moeder en kind Fri Heil Clarissenbolwerk Alkmaar.jpeg,3.7503915
data/processed/wikimedia_commons/images/ES/ns6/4423/File:Paseo Escuela de Wikicronistas - Padules 20211111 60.jpeg,3.6996772
data/processed/wikimedia_commons/images/UK/ns6/2270/File:Road through Keelinhead Wood - geograph.org.uk - 1032152.jpeg,3.7991934
data/processed/wikimedia_commons/images/CZ/ns6/760/File:Ohnišťovice NS Těžba živců na Poběžovicku květen 2022 (7).jpeg,3.8518374
data/processed/wikimedia_commons/images/CZ/ns6/939/File:Kostel sv. Jana Křtitele a Panny Marie Karmelské - Smolotely (08).jpeg,3.3799553
data/processed/wikimedia_commons/images/CZ/ns6/501/File:Ulice Uhlířova - pohled 2.jpeg,3.7264786
data/processed/wikimedia_commons/images/FR/ns6/6620/File:Eglise Saint-Martin d'Arbis Modillons 22.jpeg,3.907888
data/processed/wikimedia_commons/images/AT/ns6/1207/File:GuentherZ 2012-09-16 0108 Messern Kirche.jpeg,3.6110659
data/processed/wikimedia_commons/images/UK/ns6/242/File:Footpath crossing a field of Winter Wheat - geograph.org.uk - 1205478.jpeg,3.7585945
data/processed/wikimedia_commons/images/FR/ns6/18974/File:Eglise - Ensemble nord-ouest - Saint-Gildas-de-Rhuys - Médiathèque de l'architecture et du patrimoine - APMH00002722.jpeg,3.6307032
data/processed/wikimedia_commons/images/FI/ns6/388/File:Ramalina farinacea 120240724.jpeg,3.950659
data/processed/wikimedia_commons/images/DE/ns6/5272/File:GörschenKirche1.jpeg,3.6999195
data/processed/wikimedia_commons/images/DE/ns6/4282/File:Turm Erdhausen.jpeg,3.583698
data/processed/wikimedia_commons/images/DE/ns6/1593/File:GruheKirchheimNeckar.jpeg,3.3256855
data/processed/wikimedia_commons/images/DE/ns6/7847/File:Gutshaus Rederank.jpeg,3.6251683
data/processed/wikimedia_commons/images/IT/ns6/2368/File:Museo Archeologico Nazionale di Perugia.jpeg,3.2683423
data/processed/wikimedia_commons/images/FR/ns6/31018/File:Place de Lexington à Antony dans les Hauts-de-Seine le 29 août 2017 - 12.jpeg,3.1828992
data/processed/wikimedia_commons/images/IT/ns6/2183/File:Evangelische Christuskirche in Bozen Gries - Südansicht.jpeg,3.6831148
data/processed/wikimedia_commons/images/UK/ns6/2310/File:Harper Hill - geograph.org.uk - 795602.jpeg,3.82982
"data/processed/wikimedia_commons/images/LT/ns6/160/File:Rūsio laiptai, Kosakovskių koplyčia, Žeimiai.jpeg",3.5114245
"data/processed/wikimedia_commons/images/HU/ns6/106/File:Magyarszerdahely, öreg csárda 2021 04.jpeg",3.063072
data/processed/wikimedia_commons/images/DE/ns6/2685/File:Bunker 257 Sulzbach.jpeg,3.8668842
data/processed/wikimedia_commons/images/NL/ns6/1114/File:Langs de Vecht - panoramio (3).jpeg,3.616485
data/processed/wikimedia_commons/images/CH/ns6/104/File:GENEVA UNUSUAL WATER FOUTAIN...6 - panoramio.jpeg,3.3522491
data/processed/wikimedia_commons/images/FR/ns6/27129/File:Monument à Mahé de La Bourdonnais et remparts.jpeg,3.3178968
"data/processed/wikimedia_commons/images/DE/ns6/4425/File:Národní přírodní rezervace Kaňon Labe, okres Děčín.jpeg",3.7287216
data/processed/wikimedia_commons/images/FR/ns6/11309/File:Ruisseau @ Forêt Domaniale de la Haute Fillière (51177048034).jpeg,3.9391446
data/processed/wikimedia_commons/images/FR/ns6/10141/File:Cimetière - Vernas (FR38) - 2021-07-08 - 4.jpeg,3.2622368
data/processed/wikimedia_commons/images/ES/ns6/1851/File:Muralla de Ávila en mayo de 2022 63.jpeg,3.3955393
data/processed/wikimedia_commons/images/IT/ns6/1970/File:Chiesa Parrocchiale Bienno.jpeg,3.2220988
"data/processed/wikimedia_commons/images/PL/ns6/719/File:Wrocław, Park Tysiąclecia - fotopolska.eu (307729).jpeg",3.326167
data/processed/wikimedia_commons/images/SE/ns6/800/File:VårdingeKyrka2116.jpeg,3.6108596
data/processed/wikimedia_commons/images/HU/ns6/107/File:Szölö hedy. Pfoto by Victor Belousov. - panoramio (15).jpeg,3.601009
data/processed/wikimedia_commons/images/DE/ns6/4908/File:Lauterbach 2007-03-02 01.jpeg,3.7457557
"data/processed/wikimedia_commons/images/CZ/ns6/1911/File:Rokytka, podél ulice Na břehu, ze Sokolovské.jpeg",3.6533604
"data/processed/wikimedia_commons/images/NL/ns6/1135/File:Binnenstad, 3841 Harderwijk, Netherlands - panoramio (83).jpeg",3.8294945
data/processed/wikimedia_commons/images/UK/ns6/2303/File:Road junction at Aultgowrie - geograph.org.uk - 3718487.jpeg,3.6903925
data/processed/wikimedia_commons/images/DE/ns6/7191/File:Dolgelin - Ruine der Feldsteinkirche - panoramio.jpeg,3.8429105
data/processed/wikimedia_commons/images/AT/ns6/535/File:Eisenerz11 Rathaus.jpeg,3.5341022
data/processed/wikimedia_commons/images/SK/ns6/103/File:Sebechleby - Stará Hora 320 -a.jpeg,3.5440855
data/processed/wikimedia_commons/images/FR/ns6/32197/File:Inscription Sol Vélopolitain Ligne 4 Avenue Général Leclerc - Paris XIV (FR75) - 2021-01-03 - 2.jpeg,3.6164951
data/processed/wikimedia_commons/images/CZ/ns6/1476/File:338 Liteň na JV ke kostelu a škole.jpeg,3.1913497
data/processed/wikimedia_commons/images/BE/ns6/677/File:Het begijnhof van Lier - 374974 - onroerenderfgoed.jpeg,3.794055
"data/processed/wikimedia_commons/images/HR/ns6/61/File:Old Town, Trogir (HR) - panoramio.jpeg",3.138211
data/processed/wikimedia_commons/images/FR/ns6/9012/File:Mauve Étamines.jpeg,3.9221253
data/processed/wikimedia_commons/images/FR/ns6/27681/File:Adainville Église.jpeg,3.621902
data/processed/wikimedia_commons/images/DE/ns6/6414/File:BfPeitzBahnsteig.jpeg,3.8129041
data/processed/wikimedia_commons/images/DE/ns6/1726/File:Zdíkov - zámek 01.jpeg,3.3798373
data/processed/wikimedia_commons/images/NO/ns6/1613/File:Utsikt fra Tyholttårnet - Munkholmen.jpeg,3.6835182
data/processed/wikimedia_commons/images/DE/ns6/5932/File:Leipziger Zoo DSC00766.jpeg,3.5277019
data/processed/wikimedia_commons/images/AT/ns6/477/File:Wiesen an der B310 - geo.hlipp.de - 25371.jpeg,3.9868166
data/processed/wikimedia_commons/images/FR/ns6/1604/File:Umbilicus rupestris in Aude (1).jpeg,3.8506773
data/processed/wikimedia_commons/images/IT/ns6/100/File:Prizzi - panoramio (2).jpeg,3.4036958
"data/processed/wikimedia_commons/images/UK/ns6/1170/File:River Soar Navigation, Aylestone - geograph.org.uk - 862451.jpeg",3.734386
data/processed/wikimedia_commons/images/IT/ns6/2033/File:GBA Viote Editathon - June 2016 n 87.jpeg,3.4684007
data/processed/wikimedia_commons/images/LV/ns6/289/File:Jūrkalne steep coast and anglers Jūrkalnes stāvkrasts un makšķernieki - panoramio.jpeg,3.9456415
data/processed/wikimedia_commons/images/PL/ns6/1438/File:Stańsk. Kościół św. Józefa Robotnika od XVI w. (4).jpeg,3.7069805
"data/processed/wikimedia_commons/images/CZ/ns6/1411/File:2021 Powiat cieszyński, Pruchna, Kościół Zmartwychwstania Pańskiego 01.jpeg",3.6291502
data/processed/wikimedia_commons/images/DE/ns6/1987/File:Villa Böhm - panoramio.jpeg,3.725256
data/processed/wikimedia_commons/images/FR/ns6/31079/File:La Défense from the Arc de Triomphe.jpeg,3.8003469
data/processed/wikimedia_commons/images/DE/ns6/6146/File:Marienbildstock Brambauerstr. 173 2020-11-28 Waltrop-8807.jpeg,3.485753
data/processed/wikimedia_commons/images/DE/ns6/6936/File:St Boniface church in Lingen (2).jpeg,3.7735136
data/processed/wikimedia_commons/images/CZ/ns6/407/File:Zuklín (012).jpeg,3.5699997
"data/processed/wikimedia_commons/images/UK/ns6/289/File:View by the A25, Dorking - geograph.org.uk - 4293887.jpeg",3.6426964
data/processed/wikimedia_commons/images/FR/ns6/33923/File:Père-Lachaise - Division 48 - Beaujour 17.jpeg,3.6329
data/processed/wikimedia_commons/images/CZ/ns6/2103/File:PR Děvín (4).jpeg,3.736749
"data/processed/wikimedia_commons/images/LV/ns6/277/File:Ceļš, Tīnūžu pagasts, Ikšķiles novads, Latvia - panoramio.jpeg",3.3037074
data/processed/wikimedia_commons/images/FI/ns6/122/File:The rapids on the river Vantaa - panoramio.jpeg,3.7176697
"data/processed/wikimedia_commons/images/LT/ns6/85/File:Naujoji Vilnia, Vilnius, Lithuania - panoramio (20).jpeg",3.6934707
data/processed/wikimedia_commons/images/DE/ns6/187/File:Rottach - panoramio - Mayer Richard.jpeg,3.74583
data/processed/wikimedia_commons/images/FR/ns6/40877/File:Hersin-Coupigny - Cités de la fosse n° 4 - 4 bis des mines de Nœux (33).jpeg,3.4971435
data/processed/wikimedia_commons/images/DE/ns6/6386/File:Stadtoldendorf Sandsteinmauer Küselbrink.jpeg,3.1824987
"data/processed/wikimedia_commons/images/UK/ns6/1806/File:Cliff near the lighthouse, Whitehead (2) - geograph.org.uk - 1745157.jpeg",3.6754587
data/processed/wikimedia_commons/images/SE/ns6/478/File:Botanical Garden Gothenburg and Anggårdsbergen 13.08.2017 Chanterelle - Cantharellus cibarius (37411590105).jpeg,3.7981594
data/processed/wikimedia_commons/images/FR/ns6/39250/File:Façade sud et parvis de la cathédrale de Metz (juin 2019).jpeg,3.7664018
"data/processed/wikimedia_commons/images/CZ/ns6/2222/File:Bobnice, Kovansko.jpeg",3.940503
data/processed/wikimedia_commons/images/DE/ns6/6155/File:Paderborn - NSG Ellerbachtal - 7.jpeg,3.213526
data/processed/wikimedia_commons/images/CZ/ns6/814/File:Mezirici7.jpeg,3.6370177
data/processed/wikimedia_commons/images/NO/ns6/2672/File:Kirkenes 2013 06 10 2080 (10412302836).jpeg,3.9513416
data/processed/wikimedia_commons/images/CZ/ns6/2245/File:Mlýnský rybník u Bělečského mlýna 06.jpeg,3.6403477
data/processed/wikimedia_commons/images/LU/ns6/21/File:Adolphe Bridge in 2019.45.jpeg,3.727025
data/processed/wikimedia_commons/images/UK/ns6/589/File:Pond with Dogs - geograph.org.uk - 2410128.jpeg,3.877369
data/processed/wikimedia_commons/images/EL/ns6/469/File:Αρχαιολογικός χώρος Ελευσίνας 23.jpeg,3.8399427
data/processed/wikimedia_commons/images/UK/ns6/1691/File:Thornton Watlass estate - geograph.org.uk - 274487.jpeg,3.7148275
"data/processed/wikimedia_commons/images/ES/ns6/2493/File:079 Església de Sant Julià (Argentona), gàrgola de Puig i Cadafalch, reconstruïda.jpeg",3.325812
data/processed/wikimedia_commons/images/UK/ns6/500/File:London MMB 14 Blackfriars Bridge 319XXX.jpeg,3.3380237
"data/processed/wikimedia_commons/images/TR/ns6/529/File:Anastasioupolis (Mesopotamia), Turkey - 52415026305.jpeg",3.6289191
data/processed/wikimedia_commons/images/DE/ns6/986/File:Mariä Heimsuchung (Massenhausen) 27.jpeg,3.5178907
data/processed/wikimedia_commons/images/FR/ns6/40847/File:Valenciennes - Église Saint-Waast (04).jpeg,3.5971646
data/processed/wikimedia_commons/images/UK/ns6/2177/File:Lunan Water - geograph.org.uk - 3717239.jpeg,3.8623917
data/processed/wikimedia_commons/images/AL/ns6/50/File:Berat - panoramio (1).jpeg,3.616682
data/processed/wikimedia_commons/images/CZ/ns6/2325/File:Huť v Šindelové 2017 (4).jpeg,3.9621427
"data/processed/wikimedia_commons/images/PL/ns6/206/File:Góry Stołowe - ścieżka edukacyjna ""Niknąca Łąka"" - panoramio.jpeg",3.6894739
data/processed/wikimedia_commons/images/TR/ns6/3371/File:Istanbul Crow (243313263).jpeg,3.6206596
data/processed/wikimedia_commons/images/DE/ns6/4218/File:Engelsblick (Leversbach) Schutzhutte.jpeg,3.195207
data/processed/wikimedia_commons/images/BE/ns6/489/File:Het verbouwde kasteel van Huinhoven met op de voorgrond een monumentale Spaanse aak - 178105 - onroerenderfgoed.jpeg,3.7125354
"data/processed/wikimedia_commons/images/BE/ns6/208/File:Mady Andrien, Les Principautaires, Liège -2-2.jpeg",3.7679136
"data/processed/wikimedia_commons/images/SK/ns6/273/File:Trenčín, Riznerova busta (2).jpeg",3.825181
"data/processed/wikimedia_commons/images/LT/ns6/267/File:Jūžintai, Lithuania - panoramio (17).jpeg",3.8670015
data/processed/wikimedia_commons/images/UK/ns6/468/File:Tower poppies - geograph.org.uk - 4118294.jpeg,3.4434297
data/processed/wikimedia_commons/images/FR/ns6/40797/File:Le Pavillon Rococo (29947645025).jpeg,3.6679666
data/processed/wikimedia_commons/images/FR/ns6/9440/File:StMêmelesC1.jpeg,3.7957993
data/processed/wikimedia_commons/images/CZ/ns6/2896/File:Kamenický potok c.jpeg,3.8235216
data/processed/wikimedia_commons/images/MT/ns6/47/File:Gharb Ta Pinu Shrine.jpeg,3.7080235
data/processed/wikimedia_commons/images/CH/ns6/604/File:Zürich - Arboretum 2010-08-26 14-23-48.jpeg,3.2199209
data/processed/wikimedia_commons/images/DK/ns6/323/File:Frederiksværk kirke 32.jpeg,3.7890077
"data/processed/wikimedia_commons/images/PL/ns6/1463/File:Imiołki, gmina Kiszkowo, 2018-07-15 (06) kapliczka.jpeg",3.1623075
data/processed/wikimedia_commons/images/SE/ns6/534/File:Under the tower in the factory area on Furilden 7.jpeg,3.0487561
data/processed/wikimedia_commons/images/FR/ns6/12682/File:Sentier le long de l'Arve @ Chêne-Bougeries (50837929697).jpeg,3.9301732
data/processed/wikimedia_commons/images/IT/ns6/2179/File:Morter Steinigung Stephanus.jpeg,3.1335871
data/processed/wikimedia_commons/images/FR/ns6/35272/File:Torre de Notre Dame - panoramio.jpeg,3.6248858
data/processed/wikimedia_commons/images/CH/ns6/811/File:D-BW-KN-Mühlhausen-Ehingen - Naturschutzgebiet 'Dohlen im Wald' 002.jpeg,3.7131553
data/processed/wikimedia_commons/images/FR/ns6/14957/File:Eglise - Ensemble est - Nozeroy - Médiathèque de l'architecture et du patrimoine - APMH00019620.jpeg,3.6667693
data/processed/wikimedia_commons/images/DE/ns6/1057/File:Wurmlingen (Rottenburg am Neckar) 2016 by-RaBoe 028.jpeg,3.493236
data/processed/wikimedia_commons/images/UK/ns6/691/File:End of Terrace - geograph.org.uk - 1577942.jpeg,3.1520889
data/processed/wikimedia_commons/images/IT/ns6/849/File:Oriolo R Stabilimento Giampieri 1908.jpeg,3.0167284
"data/processed/wikimedia_commons/images/PL/ns6/1243/File:Royal Castle, Warsaw 06.jpeg",3.0304904
data/processed/wikimedia_commons/images/DE/ns6/7469/File:Heath in NSG Kleine Schorfheide 2021-09-03 39.jpeg,3.8705065
data/processed/wikimedia_commons/images/IT/ns6/43/File:Castello svevo di Augusta 5.jpeg,3.892834
data/processed/wikimedia_commons/images/AT/ns6/536/File:Pichl (Tragöß) - Kirche.jpeg,3.6611462
data/processed/wikimedia_commons/images/DE/ns6/4079/File:20040929580DR Herpf (Meiningen) Dorfkirche bemalte Decke.jpeg,3.8257275
data/processed/wikimedia_commons/images/UK/ns6/336/File:Coulsdon Views from Cane Hill Water Tower - geograph.org.uk - 1840111.jpeg,3.6414526
data/processed/wikimedia_commons/images/SE/ns6/1389/File:Stångtjärn 23.jpeg,3.2271402
data/processed/wikimedia_commons/images/UK/ns6/1650/File:Bend in the River Bela - geograph.org.uk - 2185314.jpeg,3.7446861
"data/processed/wikimedia_commons/images/UK/ns6/1055/File:Farm bridge, Kites Hardwick (3) - geograph.org.uk - 1270486.jpeg",3.2663286
data/processed/wikimedia_commons/images/FR/ns6/26177/File:Saint-Vougay - Route de Plouescat - Maison avec tourelle.jpeg,3.0367246
"data/processed/wikimedia_commons/images/PL/ns6/570/File:Frýdlantská rozhledna, upevňovač.jpeg",3.8362708
"data/processed/wikimedia_commons/images/SE/ns6/569/File:Kyrkan i Vänersborg, 20220625.jpeg",3.8944473
data/processed/wikimedia_commons/images/ES/ns6/4752/File:Mallorca Puntos de Referencia para Tiro Naval R03.jpeg,3.895565
data/processed/wikimedia_commons/images/UK/ns6/110/File:Bridleway to Narracott - geograph.org.uk - 2281409.jpeg,3.6738029
"data/processed/wikimedia_commons/images/LT/ns6/8/File:Šklėriai 65281, Lithuania - panoramio (1).jpeg",3.020338
data/processed/wikimedia_commons/images/ME/ns6/9/File:Virpazar (25532996118).jpeg,3.8006322
data/processed/wikimedia_commons/images/EL/ns6/301/File:Syros Port.jpeg,3.867702
data/processed/wikimedia_commons/images/ES/ns6/3431/File:MasOliveres Llers.jpeg,3.1223567
data/processed/wikimedia_commons/images/UK/ns6/887/File:Old Milestone - geograph.org.uk - 3507244.jpeg,3.858697
data/processed/wikimedia_commons/images/PT/ns6/299/File:Capela de São Bento - Ançã - Portugal (26780180572).jpeg,3.72792
"data/processed/wikimedia_commons/images/CZ/ns6/1026/File:Štramberk, Národní sad, pomník padlým (1).jpeg",3.8958259
data/processed/wikimedia_commons/images/PL/ns6/2116/File:Słopnice. Kościół św. Andrzeja z 1776 r.jpeg,3.526843
"data/processed/wikimedia_commons/images/PL/ns6/2404/File:Koziołki, Rynek, Koźle, Kędzierzyn-Kożle 03.jpeg",3.6967392
data/processed/wikimedia_commons/images/IT/ns6/684/File:Типичный мелкий италийский город - panoramio.jpeg,3.7335753
"data/processed/wikimedia_commons/images/NL/ns6/2348/File:Camouflaged outdoor electrical enclosure, Schiebroek, Rotterdam (2022) 02.jpeg",3.7230797
data/processed/wikimedia_commons/images/DE/ns6/7253/File:LSG Westbarnim in Mühlenbeck 2021-08-26 25.jpeg,3.7913947
data/processed/wikimedia_commons/images/BE/ns6/266/File:Brakel Everbeek Steneplein wilgenhakhout op talud - 217618 - onroerenderfgoed.jpeg,3.864806
data/processed/wikimedia_commons/images/NL/ns6/229/File:Ochten De Luitekamp Heuningstraat 11 2.jpeg,3.635799
data/processed/wikimedia_commons/images/CH/ns6/525/File:Seleger Moor Sommer - 8.jpeg,3.7488918
data/processed/wikimedia_commons/images/DE/ns6/2231/File:Salix alba 4 seasons Winter (003).jpeg,3.6707308
data/processed/wikimedia_commons/images/DE/ns6/3471/File:Veste Coburg - panoramio.jpeg,3.9992597
data/processed/wikimedia_commons/images/CZ/ns6/705/File:Lichtenštejnský památník Nový Dvůr.jpeg,3.8122683
data/processed/wikimedia_commons/images/NO/ns6/757/File:Fjordsteam 2018 (150744).jpeg,3.621651
data/processed/wikimedia_commons/images/CH/ns6/301/File:Borne frontière Neuchâtel-Vaud VD014 - 03.jpeg,3.8614247
data/processed/wikimedia_commons/images/AT/ns6/1026/File:Stift Klosterneuburg B9.jpeg,3.956544
data/processed/wikimedia_commons/images/CH/ns6/471/File:EMMEN AIRPORT PATROLL SWISS 3 TIGER START AUGUST 2013 - panoramio.jpeg,3.4479642
data/processed/wikimedia_commons/images/DE/ns6/6309/File:Werben - Kirche 0001.jpeg,3.89009
"data/processed/wikimedia_commons/images/PL/ns6/2268/File:Miękisz Nowy, kościół Matki Boskiej Śnieżnej (HB3).jpeg",3.0250854
data/processed/wikimedia_commons/images/NO/ns6/503/File:DNL Ju-52 at Fornebu on water.jpeg,3.949401
data/processed/wikimedia_commons/images/DE/ns6/5826/File:Ruhr-Uni Bochum 10.09.2017 Common Frog - Rana temporaria (37602303371).jpeg,3.8865707
data/processed/wikimedia_commons/images/DE/ns6/2066/File:2023 Nuernberg Pop - Guendalein - by 2eight - 9SC4490.jpeg,3.6947207
data/processed/wikimedia_commons/images/DK/ns6/378/File:08-10-06-r5-Agri.jpeg,3.4684732
data/processed/wikimedia_commons/images/ES/ns6/3402/File:276 Cavalls al peu del turó del Castell (Camprodon).jpeg,3.513966
data/processed/wikimedia_commons/images/ES/ns6/1699/File:® MADRID P.F.C. EMBARCADERO DEL LAGO - panoramio (5).jpeg,3.0371563
data/processed/wikimedia_commons/images/DE/ns6/81/File:Sinswanger Moor.jpeg,3.7960987
data/processed/wikimedia_commons/images/FR/ns6/10150/File:Semnoz (50932235178).jpeg,3.6946738
"data/processed/wikimedia_commons/images/CZ/ns6/513/File:Brno-Bystrc, Fleischnerova (5148b).jpeg",3.4949226
data/processed/wikimedia_commons/images/DE/ns6/3577/File:HillscheidRathaus1.jpeg,3.4323046
data/processed/wikimedia_commons/images/DE/ns6/4286/File:Black-tailed-Skimmer.jpeg,3.5546842
data/processed/wikimedia_commons/images/DE/ns6/525/File:Pürgen-Bauernhaus-Lindenberg-2-3.jpeg,3.6910098
data/processed/wikimedia_commons/images/ES/ns6/2328/File:Barcelona (30644171030).jpeg,3.2064009
"data/processed/wikimedia_commons/images/DE/ns6/4887/File:209 Franzosentrift, im Hintergrund die Stadt ist Frankenberg.jpeg",3.870456
data/processed/wikimedia_commons/images/DE/ns6/5804/File:Naturdenkmal Duisburg R2 Mai Ansicht von O.jpeg,3.741437
"data/processed/wikimedia_commons/images/NL/ns6/2356/File:Bungal'up Center Parcs token coin, Blijdorp, Rotterdam (2021) 01.jpeg",3.5699396
data/processed/wikimedia_commons/images/RO/ns6/1012/File:Huge ant-hill - panoramio.jpeg,3.8901956
