pageid,ns,title,index,coordinates,thumbnail.source,thumbnail.width,thumbnail.height,entityterms.label,query_lat,query_lon,radius
2284773,0,Q2364828,40,"[{'lat': 50.786267, 'lon': 5.453892, 'primary': True}]",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Tongeren_-_Sint-Gilliskerk.jpg/320px-Tongeren_-_Sint-Gilliskerk.jpg,320.0,240.0,['Sint-Gilliskerk'],50.780411024272375,5.518021278359958,5000
2287538,0,Q2367806,41,"[{'lat': 50.8075, 'lon': 5.5022, 'primary': True}]",https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/%27s_Herenelderen_-_Sint-Stephanuskerk.jpg/320px-%27s_Herenelderen_-_Sint-Stephanuskerk.jpg,320.0,240.0,"[""'s Herenelderen""]",50.780411024272375,5.518021278359958,5000
2287726,0,Q2368007,42,"[{'lat': 50.7494, 'lon': 5.495, 'primary': True}]",https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Vreren_-_Sint-Medarduskerk.jpg/320px-Vreren_-_Sint-Medarduskerk.jpg,320.0,240.0,['Vreren'],50.780411024272375,5.518021278359958,5000
2303802,0,Q2384683,43,"[{'lat': 50.79675, 'lon': 5.45452778, 'primary': True}]",,,,['N753 road'],50.780411024272375,5.518021278359958,5000
2323820,0,Q2405551,44,"[{'lat': 50.76778, 'lon': 5.51611, 'primary': True}]",https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Tongeren_Neremstraat_241_-_20950_-_onroerenderfgoed.jpg/320px-Tongeren_Neremstraat_241_-_20950_-_onroerenderfgoed.jpg,320.0,251.0,['Kasteel Rosmeulen'],50.780411024272375,5.518021278359958,5000
2326428,0,Q2408263,45,"[{'lat': 50.761878, 'lon': 5.508842, 'primary': True}]",https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Nerem_-_Sint-Servatiuskerk.jpg/320px-Nerem_-_Sint-Servatiuskerk.jpg,320.0,240.0,['Sint-Servatiuskerk'],50.780411024272375,5.518021278359958,5000
2341709,0,Q2424179,46,"[{'lat': 50.7986, 'lon': 5.5114, 'primary': True}]",https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Ketsingen-pano.jpg/320px-Ketsingen-pano.jpg,320.0,120.0,['Ketsingen'],50.780411024272375,5.518021278359958,5000
2403191,0,Q2489142,47,"[{'lat': 50.778439, 'lon': 5.464783, 'primary': True}]",https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/20100706_tongeren96.JPG/320px-20100706_tongeren96.JPG,320.0,214.0,['Sint-Jan-de-Doperkerk'],50.780411024272375,5.518021278359958,5000
2418738,0,Q2505574,48,"[{'lat': 50.783333, 'lon': 5.466667, 'primary': True}]",https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Li%C3%A8ge%2C_Palais_Provincial%2C_%C3%A9pisodes_des_guerres_d%27Ambiorix.JPG/320px-Li%C3%A8ge%2C_Palais_Provincial%2C_%C3%A9pisodes_des_guerres_d%27Ambiorix.JPG,320.0,244.0,"[""Ambiorix's revolt""]",50.780411024272375,5.518021278359958,5000
2431965,0,Q2519706,49,"[{'lat': 50.814848, 'lon': 5.50899982, 'primary': True}]",,,,['N758 road'],50.780411024272375,5.518021278359958,5000
2433415,0,Q2521213,50,"[{'lat': 50.781944, 'lon': 5.468889, 'primary': True}]",,,,,50.780411024272375,5.518021278359958,5000
2473830,0,Q2563630,51,"[{'lat': 50.76208333, 'lon': 5.50970278, 'primary': True}]",,,,['Nerem-Vreren railway station'],50.780411024272375,5.518021278359958,5000
2494283,0,Q2585175,52,"[{'lat': 50.805983, 'lon': 5.462031, 'primary': True}]",,,,['Sint-Gertrudiskerk'],50.780411024272375,5.518021278359958,5000
2522280,0,Q2615188,53,"[{'lat': 50.7686, 'lon': 5.5219, 'primary': True}]",,,,['Mal'],50.780411024272375,5.518021278359958,5000
2534864,0,Q2628866,54,"[{'lat': 50.78611, 'lon': 5.55882, 'primary': True}]",,,,['Waterburcht van Millen'],50.780411024272375,5.518021278359958,5000
2580434,0,Q2679420,55,"[{'lat': 50.80444444, 'lon': 5.53611111, 'primary': True}]",,,,['Elderen'],50.780411024272375,5.518021278359958,5000
2582409,0,Q2681658,56,"[{'lat': 50.780278, 'lon': 5.463056, 'primary': True}]",,,,['Ambiorix'],50.780411024272375,5.518021278359958,5000
2646816,0,Q2757676,57,"[{'lat': 50.765961, 'lon': 5.530689, 'primary': True}]",,,,['Sint-Servatiuskerk'],50.780411024272375,5.518021278359958,5000
2647014,0,Q2757889,58,"[{'lat': 50.7847, 'lon': 5.5597, 'primary': True}]",,,,['Millen'],50.780411024272375,5.518021278359958,5000
2654440,0,Q2765804,59,"[{'lat': 50.76864722, 'lon': 5.51720278, 'primary': True}]",,,,['Nerem railway station'],50.780411024272375,5.518021278359958,5000
2678495,0,Q2794293,60,"[{'lat': 50.8147, 'lon': 5.5353, 'primary': True}]",,,,['Membruggen'],50.780411024272375,5.518021278359958,5000
2682291,0,Q2799393,61,"[{'lat': 50.77472, 'lon': 5.50583, 'primary': True}]",,,,['Scherpenberg Castle'],50.780411024272375,5.518021278359958,5000
2687069,0,Q2806032,62,"[{'lat': 50.7667, 'lon': 5.5306, 'primary': True}]",,,,['Sluizen'],50.780411024272375,5.518021278359958,5000
2721858,0,Q2841950,63,"[{'lat': 50.8053, 'lon': 5.4633, 'primary': True}]",,,,['Riksingen'],50.780411024272375,5.518021278359958,5000
