pageid,ns,title,index,multiple_coordinates,multiple_imageinfo,multiple_labels,coordinates.lat,coordinates.lon,coordinates.primary,imagerepository,imageinfo.thumburl,imageinfo.thumbwidth,imageinfo.thumbheight,imageinfo.responsiveUrls.1.5,imageinfo.responsiveUrls.2,imageinfo.url,imageinfo.descriptionurl,imageinfo.descriptionshorturl,coordinates.bearing,query_lat,query_lon,radius,query_id,country
9726324,6,File:Φέρυ-μποτ που γυρίζει από Ηγουμενίτσα.JPG,-1,False,False,False,39.59510685,19.99921802,True,,,,,,,,,,,39.644247915936766,20.070883070699814,10000,0,AL
55252237,6,"File:Sagiada, Greece - panoramio.jpg",0,False,False,False,39.62617044,20.18039614,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Sagiada%2C_Greece_-_panoramio.jpg/320px-Sagiada%2C_Greece_-_panoramio.jpg,320.0,240.0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Sagiada%2C_Greece_-_panoramio.jpg/480px-Sagiada%2C_Greece_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Sagiada%2C_Greece_-_panoramio.jpg/640px-Sagiada%2C_Greece_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2d/Sagiada%2C_Greece_-_panoramio.jpg,"https://commons.wikimedia.org/wiki/File:Sagiada,_Greece_-_panoramio.jpg",https://commons.wikimedia.org/w/index.php?curid=55252237,,39.644247915936766,20.070883070699814,10000,0,AL
55252245,6,"File:Sagiada, Greece - panoramio (1).jpg",1,False,False,False,39.62526144,20.18114179,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Sagiada%2C_Greece_-_panoramio_%281%29.jpg/320px-Sagiada%2C_Greece_-_panoramio_%281%29.jpg,320.0,240.0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Sagiada%2C_Greece_-_panoramio_%281%29.jpg/480px-Sagiada%2C_Greece_-_panoramio_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Sagiada%2C_Greece_-_panoramio_%281%29.jpg/640px-Sagiada%2C_Greece_-_panoramio_%281%29.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8f/Sagiada%2C_Greece_-_panoramio_%281%29.jpg,"https://commons.wikimedia.org/wiki/File:Sagiada,_Greece_-_panoramio_(1).jpg",https://commons.wikimedia.org/w/index.php?curid=55252245,,39.644247915936766,20.070883070699814,10000,0,AL
55252254,6,"File:Sagiada, Greece - panoramio (2).jpg",2,False,False,False,39.62837472,20.17736793,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Sagiada%2C_Greece_-_panoramio_%282%29.jpg/320px-Sagiada%2C_Greece_-_panoramio_%282%29.jpg,320.0,180.0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Sagiada%2C_Greece_-_panoramio_%282%29.jpg/480px-Sagiada%2C_Greece_-_panoramio_%282%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Sagiada%2C_Greece_-_panoramio_%282%29.jpg/640px-Sagiada%2C_Greece_-_panoramio_%282%29.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0d/Sagiada%2C_Greece_-_panoramio_%282%29.jpg,"https://commons.wikimedia.org/wiki/File:Sagiada,_Greece_-_panoramio_(2).jpg",https://commons.wikimedia.org/w/index.php?curid=55252254,,39.644247915936766,20.070883070699814,10000,0,AL
55252267,6,"File:Sagiada, Greece - panoramio (3).jpg",3,False,False,False,39.62526144,20.18114179,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Sagiada%2C_Greece_-_panoramio_%283%29.jpg/320px-Sagiada%2C_Greece_-_panoramio_%283%29.jpg,320.0,240.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Sagiada%2C_Greece_-_panoramio_%283%29.jpg/480px-Sagiada%2C_Greece_-_panoramio_%283%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Sagiada%2C_Greece_-_panoramio_%283%29.jpg/640px-Sagiada%2C_Greece_-_panoramio_%283%29.jpg,https://upload.wikimedia.org/wikipedia/commons/4/47/Sagiada%2C_Greece_-_panoramio_%283%29.jpg,"https://commons.wikimedia.org/wiki/File:Sagiada,_Greece_-_panoramio_(3).jpg",https://commons.wikimedia.org/w/index.php?curid=55252267,,39.644247915936766,20.070883070699814,10000,0,AL
57914183,6,"File:Unnamed Road, Filiates 461 00, Greece - panoramio.jpg",4,False,False,False,39.56581114,20.05726814,True,,,,,,,,,,,39.644247915936766,20.070883070699814,10000,0,AL
57975486,6,"File:Unnamed Road, Filiates 461 00, Greece - panoramio (2).jpg",5,False,False,False,39.556357,20.069402,True,,,,,,,,,,,39.644247915936766,20.070883070699814,10000,0,AL
57975505,6,"File:Unnamed Road, Filiates 461 00, Greece - panoramio (4).jpg",6,False,False,False,39.55653,20.069082,True,,,,,,,,,,,39.644247915936766,20.070883070699814,10000,0,AL
64511425,6,File:Dead End (29691957220).jpg,7,False,False,False,39.634514,20.1721,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Dead_End_%2829691957220%29.jpg/320px-Dead_End_%2829691957220%29.jpg,320.0,204.0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Dead_End_%2829691957220%29.jpg/480px-Dead_End_%2829691957220%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Dead_End_%2829691957220%29.jpg/640px-Dead_End_%2829691957220%29.jpg,https://upload.wikimedia.org/wikipedia/commons/7/74/Dead_End_%2829691957220%29.jpg,https://commons.wikimedia.org/wiki/File:Dead_End_(29691957220).jpg,https://commons.wikimedia.org/w/index.php?curid=64511425,,39.644247915936766,20.070883070699814,10000,0,AL
101576634,6,File:ISS043-E-100671 - View of Earth.jpg,8,False,False,False,39.7,20.0,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/ISS043-E-100671_-_View_of_Earth.jpg/320px-ISS043-E-100671_-_View_of_Earth.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/ISS043-E-100671_-_View_of_Earth.jpg/480px-ISS043-E-100671_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/ISS043-E-100671_-_View_of_Earth.jpg/640px-ISS043-E-100671_-_View_of_Earth.jpg,https://upload.wikimedia.org/wikipedia/commons/7/71/ISS043-E-100671_-_View_of_Earth.jpg,https://commons.wikimedia.org/wiki/File:ISS043-E-100671_-_View_of_Earth.jpg,https://commons.wikimedia.org/w/index.php?curid=101576634,,39.644247915936766,20.070883070699814,10000,0,AL
