pageid,ns,title,index,multiple_coordinates,multiple_imageinfo,multiple_labels,coordinates.lat,coordinates.lon,coordinates.primary,imagerepository,imageinfo.thumburl,imageinfo.thumbwidth,imageinfo.thumbheight,imageinfo.responsiveUrls.1.5,imageinfo.responsiveUrls.2,imageinfo.url,imageinfo.descriptionurl,imageinfo.descriptionshorturl,coordinates.bearing,query_lat,query_lon,radius,query_id,country
35846222,6,File:2011 Butrint 15 Theatre and Fortress.jpg,67,False,False,False,39.745581,20.020893,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/2011_Butrint_15_Theatre_and_Fortress.jpg/320px-2011_Butrint_15_Theatre_and_Fortress.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/2011_Butrint_15_Theatre_and_Fortress.jpg/480px-2011_Butrint_15_Theatre_and_Fortress.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/2011_Butrint_15_Theatre_and_Fortress.jpg/639px-2011_Butrint_15_Theatre_and_Fortress.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b1/2011_Butrint_15_Theatre_and_Fortress.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_15_Theatre_and_Fortress.jpg,https://commons.wikimedia.org/w/index.php?curid=35846222,,39.777899212125895,19.9711555691039,10000,2,AL
35846224,6,File:2011 Butrint 16 Prytaneon.jpg,68,False,False,False,39.745722,20.021092,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/2011_Butrint_16_Prytaneon.jpg/320px-2011_Butrint_16_Prytaneon.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/2011_Butrint_16_Prytaneon.jpg/480px-2011_Butrint_16_Prytaneon.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/2011_Butrint_16_Prytaneon.jpg/639px-2011_Butrint_16_Prytaneon.jpg,https://upload.wikimedia.org/wikipedia/commons/4/43/2011_Butrint_16_Prytaneon.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_16_Prytaneon.jpg,https://commons.wikimedia.org/w/index.php?curid=35846224,,39.777899212125895,19.9711555691039,10000,2,AL
35846225,6,File:2011 Butrint 17 - Minerva Temple.jpg,69,False,False,False,39.745763,20.021086,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/2011_Butrint_17_-_Minerva_Temple.jpg/320px-2011_Butrint_17_-_Minerva_Temple.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/2011_Butrint_17_-_Minerva_Temple.jpg/480px-2011_Butrint_17_-_Minerva_Temple.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/2011_Butrint_17_-_Minerva_Temple.jpg/639px-2011_Butrint_17_-_Minerva_Temple.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b0/2011_Butrint_17_-_Minerva_Temple.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_17_-_Minerva_Temple.jpg,https://commons.wikimedia.org/w/index.php?curid=35846225,,39.777899212125895,19.9711555691039,10000,2,AL
35846228,6,File:2011 Butrint 20 Triconch Palace.jpg,70,False,False,False,39.744492,20.022197,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/2011_Butrint_20_Triconch_Palace.jpg/320px-2011_Butrint_20_Triconch_Palace.jpg,320.0,208.0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/2011_Butrint_20_Triconch_Palace.jpg/479px-2011_Butrint_20_Triconch_Palace.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/2011_Butrint_20_Triconch_Palace.jpg/639px-2011_Butrint_20_Triconch_Palace.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d3/2011_Butrint_20_Triconch_Palace.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_20_Triconch_Palace.jpg,https://commons.wikimedia.org/w/index.php?curid=35846228,,39.777899212125895,19.9711555691039,10000,2,AL
35846229,6,File:2011 Butrint 21 Triconch Palace.jpg,71,False,False,False,39.744521,20.022417,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/2011_Butrint_21_Triconch_Palace.jpg/320px-2011_Butrint_21_Triconch_Palace.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/2011_Butrint_21_Triconch_Palace.jpg/480px-2011_Butrint_21_Triconch_Palace.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/2011_Butrint_21_Triconch_Palace.jpg/640px-2011_Butrint_21_Triconch_Palace.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a9/2011_Butrint_21_Triconch_Palace.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_21_Triconch_Palace.jpg,https://commons.wikimedia.org/w/index.php?curid=35846229,,39.777899212125895,19.9711555691039,10000,2,AL
35846230,6,File:2011 Butrint 22.JPG,72,False,False,False,39.745503,20.02284,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/2011_Butrint_22.JPG/320px-2011_Butrint_22.JPG,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/2011_Butrint_22.JPG/480px-2011_Butrint_22.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/2011_Butrint_22.JPG/639px-2011_Butrint_22.JPG,https://upload.wikimedia.org/wikipedia/commons/a/a3/2011_Butrint_22.JPG,https://commons.wikimedia.org/wiki/File:2011_Butrint_22.JPG,https://commons.wikimedia.org/w/index.php?curid=35846230,,39.777899212125895,19.9711555691039,10000,2,AL
35846231,6,File:2011 Butrint 23 baptistery.jpg,73,False,False,False,39.74559,20.022937,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/2011_Butrint_23_baptistery.jpg/320px-2011_Butrint_23_baptistery.jpg,320.0,221.0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/2011_Butrint_23_baptistery.jpg/480px-2011_Butrint_23_baptistery.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/2011_Butrint_23_baptistery.jpg/640px-2011_Butrint_23_baptistery.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b4/2011_Butrint_23_baptistery.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_23_baptistery.jpg,https://commons.wikimedia.org/w/index.php?curid=35846231,,39.777899212125895,19.9711555691039,10000,2,AL
35846234,6,File:2011 Butrint 25 water gate.jpg,74,False,False,False,39.746188,20.023543,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/2011_Butrint_25_water_gate.jpg/320px-2011_Butrint_25_water_gate.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/2011_Butrint_25_water_gate.jpg/480px-2011_Butrint_25_water_gate.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/2011_Butrint_25_water_gate.jpg/639px-2011_Butrint_25_water_gate.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b2/2011_Butrint_25_water_gate.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_25_water_gate.jpg,https://commons.wikimedia.org/w/index.php?curid=35846234,,39.777899212125895,19.9711555691039,10000,2,AL
35846235,6,File:2011 Butrint 26 Nymphaeum.jpg,75,False,False,False,39.746237,20.023211,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/2011_Butrint_26_Nymphaeum.jpg/320px-2011_Butrint_26_Nymphaeum.jpg,320.0,237.0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/2011_Butrint_26_Nymphaeum.jpg/480px-2011_Butrint_26_Nymphaeum.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/2011_Butrint_26_Nymphaeum.jpg/640px-2011_Butrint_26_Nymphaeum.jpg,https://upload.wikimedia.org/wikipedia/commons/9/90/2011_Butrint_26_Nymphaeum.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_26_Nymphaeum.jpg,https://commons.wikimedia.org/w/index.php?curid=35846235,,39.777899212125895,19.9711555691039,10000,2,AL
35846237,6,File:2011 Butrint 28 Basilica.jpg,76,False,False,False,39.746415,20.023248,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/2011_Butrint_28_Basilica.jpg/320px-2011_Butrint_28_Basilica.jpg,320.0,255.0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/2011_Butrint_28_Basilica.jpg/480px-2011_Butrint_28_Basilica.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/2011_Butrint_28_Basilica.jpg/639px-2011_Butrint_28_Basilica.jpg,https://upload.wikimedia.org/wikipedia/commons/4/4c/2011_Butrint_28_Basilica.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_28_Basilica.jpg,https://commons.wikimedia.org/w/index.php?curid=35846237,,39.777899212125895,19.9711555691039,10000,2,AL
35846239,6,File:2011 Butrint 29 Basilica.jpg,77,False,False,False,39.746497,20.023205,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/2011_Butrint_29_Basilica.jpg/320px-2011_Butrint_29_Basilica.jpg,320.0,536.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/2011_Butrint_29_Basilica.jpg/480px-2011_Butrint_29_Basilica.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/2011_Butrint_29_Basilica.jpg/640px-2011_Butrint_29_Basilica.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5e/2011_Butrint_29_Basilica.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_29_Basilica.jpg,https://commons.wikimedia.org/w/index.php?curid=35846239,,39.777899212125895,19.9711555691039,10000,2,AL
35846241,6,File:2011 Butrint 30.JPG,78,False,False,False,39.746584,20.023736,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/2011_Butrint_30.JPG/320px-2011_Butrint_30.JPG,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/2011_Butrint_30.JPG/480px-2011_Butrint_30.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/2011_Butrint_30.JPG/639px-2011_Butrint_30.JPG,https://upload.wikimedia.org/wikipedia/commons/6/64/2011_Butrint_30.JPG,https://commons.wikimedia.org/wiki/File:2011_Butrint_30.JPG,https://commons.wikimedia.org/w/index.php?curid=35846241,,39.777899212125895,19.9711555691039,10000,2,AL
35851289,6,File:2011 Butrint 12.JPG,79,False,False,False,39.745507,20.020453,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/2011_Butrint_12.JPG/320px-2011_Butrint_12.JPG,320.0,214.0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/2011_Butrint_12.JPG/480px-2011_Butrint_12.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/2011_Butrint_12.JPG/640px-2011_Butrint_12.JPG,https://upload.wikimedia.org/wikipedia/commons/7/7e/2011_Butrint_12.JPG,https://commons.wikimedia.org/wiki/File:2011_Butrint_12.JPG,https://commons.wikimedia.org/w/index.php?curid=35851289,,39.777899212125895,19.9711555691039,10000,2,AL
35852201,6,File:2011 Butrint 19 Triconch Palace.jpg,80,False,False,False,39.744492,20.022197,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2011_Butrint_19_Triconch_Palace.jpg/320px-2011_Butrint_19_Triconch_Palace.jpg,320.0,222.0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2011_Butrint_19_Triconch_Palace.jpg/480px-2011_Butrint_19_Triconch_Palace.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2011_Butrint_19_Triconch_Palace.jpg/640px-2011_Butrint_19_Triconch_Palace.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f9/2011_Butrint_19_Triconch_Palace.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_19_Triconch_Palace.jpg,https://commons.wikimedia.org/w/index.php?curid=35852201,,39.777899212125895,19.9711555691039,10000,2,AL
35852957,6,File:2011 Butrint 27 Basilica.jpg,81,False,False,False,39.746415,20.023248,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/2011_Butrint_27_Basilica.jpg/320px-2011_Butrint_27_Basilica.jpg,320.0,263.0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/2011_Butrint_27_Basilica.jpg/480px-2011_Butrint_27_Basilica.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/2011_Butrint_27_Basilica.jpg/639px-2011_Butrint_27_Basilica.jpg,https://upload.wikimedia.org/wikipedia/commons/0/08/2011_Butrint_27_Basilica.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_27_Basilica.jpg,https://commons.wikimedia.org/w/index.php?curid=35852957,,39.777899212125895,19.9711555691039,10000,2,AL
35853132,6,File:2011 Butrint 33 Scaean Gate.jpg,82,False,False,False,39.747747,20.020968,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/2011_Butrint_33_Scaean_Gate.jpg/320px-2011_Butrint_33_Scaean_Gate.jpg,320.0,317.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/2011_Butrint_33_Scaean_Gate.jpg/480px-2011_Butrint_33_Scaean_Gate.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/2011_Butrint_33_Scaean_Gate.jpg/640px-2011_Butrint_33_Scaean_Gate.jpg,https://upload.wikimedia.org/wikipedia/commons/5/51/2011_Butrint_33_Scaean_Gate.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_33_Scaean_Gate.jpg,https://commons.wikimedia.org/w/index.php?curid=35853132,,39.777899212125895,19.9711555691039,10000,2,AL
35853133,6,File:2011 Butrint 32 Scaean Gate.jpg,83,False,False,False,39.747747,20.020968,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/2011_Butrint_32_Scaean_Gate.jpg/320px-2011_Butrint_32_Scaean_Gate.jpg,320.0,529.0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/2011_Butrint_32_Scaean_Gate.jpg/480px-2011_Butrint_32_Scaean_Gate.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/2011_Butrint_32_Scaean_Gate.jpg/640px-2011_Butrint_32_Scaean_Gate.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a6/2011_Butrint_32_Scaean_Gate.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_32_Scaean_Gate.jpg,https://commons.wikimedia.org/w/index.php?curid=35853133,,39.777899212125895,19.9711555691039,10000,2,AL
35853346,6,File:2011 Butrint 35.JPG,84,False,False,False,39.746831,20.01996,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/2011_Butrint_35.JPG/320px-2011_Butrint_35.JPG,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/2011_Butrint_35.JPG/480px-2011_Butrint_35.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/2011_Butrint_35.JPG/639px-2011_Butrint_35.JPG,https://upload.wikimedia.org/wikipedia/commons/3/31/2011_Butrint_35.JPG,https://commons.wikimedia.org/wiki/File:2011_Butrint_35.JPG,https://commons.wikimedia.org/w/index.php?curid=35853346,,39.777899212125895,19.9711555691039,10000,2,AL
35853347,6,File:2011 Butrint 36 city wall ruins.jpg,85,False,False,False,39.746831,20.01996,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/2011_Butrint_36_city_wall_ruins.jpg/320px-2011_Butrint_36_city_wall_ruins.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/2011_Butrint_36_city_wall_ruins.jpg/480px-2011_Butrint_36_city_wall_ruins.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/2011_Butrint_36_city_wall_ruins.jpg/640px-2011_Butrint_36_city_wall_ruins.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0c/2011_Butrint_36_city_wall_ruins.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_36_city_wall_ruins.jpg,https://commons.wikimedia.org/w/index.php?curid=35853347,,39.777899212125895,19.9711555691039,10000,2,AL
35853348,6,File:2011 Butrint 34.JPG,86,False,False,False,39.746831,20.01996,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/2011_Butrint_34.JPG/320px-2011_Butrint_34.JPG,320.0,217.0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/2011_Butrint_34.JPG/480px-2011_Butrint_34.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/2011_Butrint_34.JPG/639px-2011_Butrint_34.JPG,https://upload.wikimedia.org/wikipedia/commons/3/3e/2011_Butrint_34.JPG,https://commons.wikimedia.org/wiki/File:2011_Butrint_34.JPG,https://commons.wikimedia.org/w/index.php?curid=35853348,,39.777899212125895,19.9711555691039,10000,2,AL
35853483,6,File:2011 Butrint 38 Venetian Castle.jpg,87,False,False,False,39.746175,20.020496,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/2011_Butrint_38_Venetian_Castle.jpg/320px-2011_Butrint_38_Venetian_Castle.jpg,320.0,319.0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/2011_Butrint_38_Venetian_Castle.jpg/480px-2011_Butrint_38_Venetian_Castle.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/2011_Butrint_38_Venetian_Castle.jpg/640px-2011_Butrint_38_Venetian_Castle.jpg,https://upload.wikimedia.org/wikipedia/commons/6/65/2011_Butrint_38_Venetian_Castle.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_38_Venetian_Castle.jpg,https://commons.wikimedia.org/w/index.php?curid=35853483,,39.777899212125895,19.9711555691039,10000,2,AL
35853484,6,File:2011 Butrint 37 city wall ruins.jpg,88,False,False,False,39.746761,20.01989,True,local,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/2011_Butrint_37_city_wall_ruins.jpg/320px-2011_Butrint_37_city_wall_ruins.jpg,320.0,218.0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/2011_Butrint_37_city_wall_ruins.jpg/480px-2011_Butrint_37_city_wall_ruins.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/2011_Butrint_37_city_wall_ruins.jpg/640px-2011_Butrint_37_city_wall_ruins.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0b/2011_Butrint_37_city_wall_ruins.jpg,https://commons.wikimedia.org/wiki/File:2011_Butrint_37_city_wall_ruins.jpg,https://commons.wikimedia.org/w/index.php?curid=35853484,,39.777899212125895,19.9711555691039,10000,2,AL
35854831,6,"File:2011 Butrint, Trójkątna forteca.jpg",89,False,False,False,39.742595,20.020078,False,local,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2011_Butrint%2C_Tr%C3%B3jk%C4%85tna_forteca.jpg/320px-2011_Butrint%2C_Tr%C3%B3jk%C4%85tna_forteca.jpg,320.0,213.0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2011_Butrint%2C_Tr%C3%B3jk%C4%85tna_forteca.jpg/480px-2011_Butrint%2C_Tr%C3%B3jk%C4%85tna_forteca.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2011_Butrint%2C_Tr%C3%B3jk%C4%85tna_forteca.jpg/639px-2011_Butrint%2C_Tr%C3%B3jk%C4%85tna_forteca.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f9/2011_Butrint%2C_Tr%C3%B3jk%C4%85tna_forteca.jpg,"https://commons.wikimedia.org/wiki/File:2011_Butrint,_Tr%C3%B3jk%C4%85tna_forteca.jpg",https://commons.wikimedia.org/w/index.php?curid=35854831,181.0,39.777899212125895,19.9711555691039,10000,2,AL
38551920,6,File:Lapidar in South Albania.JPG,90,False,False,False,39.81197904,20.01217,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
42363119,6,"File:Butrint, kanál k moři.jpg",91,False,False,False,39.74633889,20.02023333,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
42363138,6,"File:Butrint, pohled směrem na Konispol.jpg",92,False,False,False,39.74614722,20.01992222,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
42363174,6,"File:Butrint, silnice.jpg",93,False,False,False,39.74533056,20.01250833,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
49163776,6,"File:Butrint, Sarande.jpg",94,False,False,False,39.74576111,20.02014444,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
49166342,6,File:Butrinti 2.jpg,95,False,False,False,39.74661389,20.02180556,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
49207163,6,File:Liqeni i Butrintit.jpg,96,False,False,False,39.74369167,20.01893889,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52230154,6,File:Qyteti Antik në Butrint 01.jpg,97,False,False,False,39.745039,20.019161,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52230155,6,File:Qyteti Antik në Butrint 03.jpg,98,False,False,False,39.745039,20.019161,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52230156,6,File:Qyteti Antik në Butrint 04.jpg,99,False,False,False,39.745039,20.019161,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52230157,6,File:Qyteti Antik në Butrint 02.jpg,100,False,False,False,39.745039,20.019161,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52230158,6,File:Qyteti Antik në Butrint 05.jpg,101,False,False,False,39.745039,20.019161,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52230160,6,File:Qyteti Antik në Butrint 08.jpg,102,False,False,False,39.745039,20.019161,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52230162,6,File:Qyteti Antik në Butrint 07.jpg,103,False,False,False,39.745039,20.019161,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52230163,6,File:Qyteti Antik në Butrint 06.jpg,104,False,False,False,39.745039,20.019161,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52230164,6,File:Qyteti Antik në Butrint 09.jpg,105,False,False,False,39.745039,20.019161,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52230165,6,File:Qyteti Antik në Butrint 10.jpg,106,False,False,False,39.745039,20.019161,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52230167,6,File:Qyteti Antik në Butrint 11.jpg,107,False,False,False,39.745039,20.019161,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52230168,6,File:Qyteti Antik në Butrint 12.jpg,108,False,False,False,39.745039,20.019161,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52230169,6,File:Qyteti Antik në Butrint 13.jpg,109,False,False,False,39.745039,20.019161,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52230171,6,File:Qyteti Antik në Butrint 14.jpg,110,False,False,False,39.745039,20.019161,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52230172,6,File:Qyteti Antik në Butrint 15.jpg,111,False,False,False,39.745039,20.019161,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52230174,6,File:Qyteti Antik në Butrint 16.jpg,112,False,False,False,39.745039,20.019161,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52230175,6,File:Qyteti Antik në Butrint 18.jpg,113,False,False,False,39.745039,20.019161,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52230176,6,File:Qyteti Antik në Butrint 17.jpg,114,False,False,False,39.745039,20.019161,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52230177,6,File:Qyteti Antik në Butrint 19.jpg,115,False,False,False,39.745039,20.019161,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52230178,6,File:Qyteti Antik në Butrint 20.jpg,116,False,False,False,39.745039,20.019161,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52932457,6,File:Corfu September 2009 - Agios Stefanos Bay - panoramio.jpg,117,False,False,False,39.766127,19.947245,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52932477,6,File:Corfu September 2009 - Acoli Beach - panoramio.jpg,118,False,False,False,39.776192,19.953977,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52932481,6,File:Corfu September 2009 - view across the channel between Corfu and Albania - panoramio.jpg,119,False,False,False,39.772428,19.954541,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52932489,6,File:Corfu September 2009 - near Agios Stefanos - panoramio.jpg,120,False,False,False,39.76649,19.951027,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52932504,6,File:Corfu September 2009 - near Agios Stefanos - panoramio - maczopikczu.jpg,121,False,False,False,39.766053,19.951848,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52932512,6,File:Corfu September 2009 - Agios Stefanos - panoramio.jpg,122,False,False,False,39.766424,19.951285,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52932536,6,"File:Corfu September 2009 - Kassiopi, Bataria Beach - panoramio.jpg",123,False,False,False,39.793402,19.922006,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52932560,6,"File:Corfu September 2009 - Kassiopi, Bataria Beach - panoramio - maczopikczu.jpg",124,False,False,False,39.793811,19.919747,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52932564,6,"File:Corfu September 2009 - Kassiopi, Bataria Beach - panoramio - maczopikczu (1).jpg",125,False,False,False,39.794202,19.920305,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52932573,6,"File:Corfu September 2009 - Kassiopi, Bataria Beach - panoramio - maczopikczu (2).jpg",126,False,False,False,39.79447,19.919903,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52932584,6,"File:Corfu September 2009 - Kassiopi, Bataria Beach - panoramio - maczopikczu (3).jpg",127,False,False,False,39.795043,19.919683,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52932614,6,"File:Corfu September 2009 - Kassiopi, Bataria Beach - panoramio - maczopikczu (4).jpg",128,False,False,False,39.794845,19.919581,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52932656,6,"File:Corfu September 2009 - Kassiopi, Bataria Beach - panoramio - maczopikczu (5).jpg",129,False,False,False,39.794783,19.919817,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52932682,6,"File:Corfu September 2009 - Kassiopi, Bataria Beach - panoramio - maczopikczu (6).jpg",130,False,False,False,39.794371,19.920085,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52932702,6,"File:Corfu September 2009 - Kassiopi, Bataria Beach - panoramio - maczopikczu (7).jpg",131,False,False,False,39.793868,19.920133,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52932825,6,"File:Corfu September 2009 - Kassiopi, Bataria Beach - panoramio - maczopikczu (8).jpg",132,False,False,False,39.793802,19.920101,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52932857,6,"File:Corfu September 2009 - Kassiopi, Bataria Beach (ants in a glass of water) - panoramio.jpg",133,False,False,False,39.793398,19.922429,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
52934321,6,File:Corfu September 2009 - Kentroma village - panoramio.jpg,134,False,False,False,39.7347,19.92523,True,,,,,,,,,,,39.777899212125895,19.9711555691039,10000,2,AL
